timestamp,human_readable_date,value,context
1579497312889,2020-01-20 02:15:12,4.093958,b'{}'
1579496411716,2020-01-20 02:00:11,4.104113,b'{}'
1579495508960,2020-01-20 01:45:08,4.097763,b'{}'
1579494606697,2020-01-20 01:30:06,4.0916185,b'{}'
1579493717867,2020-01-20 01:15:17,4.044306,b'{}'
1579492819111,2020-01-20 01:00:19,4.0752783,b'{}'
1579491912922,2020-01-20 00:45:12,4.0961523,b'{}'
1579491010881,2020-01-20 00:30:10,4.094675,b'{}'
1579490107931,2020-01-20 00:15:07,4.0985794,b'{}'
1579489205989,2020-01-20 00:00:05,4.0936003,b'{}'
1579488318851,2020-01-19 23:45:18,4.0566187,b'{}'
1579487419112,2020-01-19 23:30:19,4.0748816,b'{}'
1579486510810,2020-01-19 23:15:10,4.097831,b'{}'
1579485608903,2020-01-19 23:00:08,4.0954423,b'{}'
1579484706888,2020-01-19 22:45:06,4.0957413,b'{}'
1579483804887,2020-01-19 22:30:04,4.0414867,b'{}'
1579482918821,2020-01-19 22:15:18,4.0524945,b'{}'
1579482019867,2020-01-19 22:00:19,4.0696435,b'{}'
1579481112772,2020-01-19 21:45:12,4.1013885,b'{}'
1579480211875,2020-01-19 21:30:11,4.096512,b'{}'
1579479308789,2020-01-19 21:15:08,4.1007566,b'{}'
1579478407306,2020-01-19 21:00:07,4.0949507,b'{}'
1579477520731,2020-01-19 20:45:20,4.0597215,b'{}'
1579476621362,2020-01-19 20:30:21,4.074147,b'{}'
1579475712850,2020-01-19 20:15:12,4.097351,b'{}'
1579474810915,2020-01-19 20:00:10,4.0965166,b'{}'
1579473908772,2020-01-19 19:45:08,4.098839,b'{}'
1579473008128,2020-01-19 19:30:08,4.0931435,b'{}'
1579472120743,2020-01-19 19:15:20,4.047012,b'{}'
1579471221555,2020-01-19 19:00:21,4.0777993,b'{}'
1579470311820,2020-01-19 18:45:11,4.0989714,b'{}'
1579469409745,2020-01-19 18:30:09,4.093496,b'{}'
1579468508664,2020-01-19 18:15:08,4.0992336,b'{}'
1579467606587,2020-01-19 18:00:06,4.0924683,b'{}'
1579466722480,2020-01-19 17:45:22,4.0581856,b'{}'
1579465821392,2020-01-19 17:30:21,4.075305,b'{}'
1579464914447,2020-01-19 17:15:14,4.096901,b'{}'
1579464010720,2020-01-19 17:00:10,4.0970945,b'{}'
1579463108676,2020-01-19 16:45:08,4.095456,b'{}'
1579462208389,2020-01-19 16:30:08,4.0904756,b'{}'
1579461319665,2020-01-19 16:15:19,4.0498047,b'{}'
1579460420693,2020-01-19 16:00:20,4.064549,b'{}'
1579459512636,2020-01-19 15:45:12,4.0834684,b'{}'
1579458610678,2020-01-19 15:30:10,4.098591,b'{}'
1579457711326,2020-01-19 15:15:11,4.0969396,b'{}'
1579456806927,2020-01-19 15:00:06,4.0970345,b'{}'
1579455920536,2020-01-19 14:45:20,4.068145,b'{}'
1579455021449,2020-01-19 14:30:21,4.0843506,b'{}'
1579454113645,2020-01-19 14:15:13,4.0963006,b'{}'
1579453213418,2020-01-19 14:00:13,4.099695,b'{}'
1579452309606,2020-01-19 13:45:09,4.096112,b'{}'
1579451408690,2020-01-19 13:30:08,4.09015,b'{}'
1579450520582,2020-01-19 13:15:20,4.0661726,b'{}'
1579449621462,2020-01-19 13:00:21,4.083662,b'{}'
1579448713616,2020-01-19 12:45:13,4.096183,b'{}'
1579447812526,2020-01-19 12:30:12,4.093038,b'{}'
1579446909628,2020-01-19 12:15:09,4.0975647,b'{}'
1579446006924,2020-01-19 12:00:06,4.094699,b'{}'
1579445119449,2020-01-19 11:45:19,4.068597,b'{}'
1579444219669,2020-01-19 11:30:19,4.0846324,b'{}'
1579443312613,2020-01-19 11:15:12,4.1008773,b'{}'
1579442412211,2020-01-19 11:00:12,4.094825,b'{}'
1579441508556,2020-01-19 10:45:08,4.0975037,b'{}'
1579440606586,2020-01-19 10:30:06,4.0900736,b'{}'
1579439720506,2020-01-19 10:15:20,4.048932,b'{}'
1579438821623,2020-01-19 10:00:21,4.0660806,b'{}'
1579437912475,2020-01-19 09:45:12,4.0967045,b'{}'
1579437011380,2020-01-19 09:30:11,4.0989475,b'{}'
1579436108552,2020-01-19 09:15:08,4.097189,b'{}'
1579435206323,2020-01-19 09:00:06,4.0753174,b'{}'
1579434319537,2020-01-19 08:45:19,4.0643826,b'{}'
1579433420631,2020-01-19 08:30:20,4.088825,b'{}'
1579432513537,2020-01-19 08:15:13,4.104374,b'{}'
1579431612450,2020-01-19 08:00:12,4.0974307,b'{}'
1579430709475,2020-01-19 07:45:09,4.0958996,b'{}'
1579429806574,2020-01-19 07:30:06,4.086973,b'{}'
1579428920459,2020-01-19 07:15:20,4.0660496,b'{}'
1579428021400,2020-01-19 07:00:21,4.0834937,b'{}'
1579427112449,2020-01-19 06:45:12,4.09642,b'{}'
1579426211405,2020-01-19 06:30:11,4.0941772,b'{}'
1579425308458,2020-01-19 06:15:08,4.090374,b'{}'
1579424406240,2020-01-19 06:00:06,4.0855246,b'{}'
1579423518375,2020-01-19 05:45:18,4.041732,b'{}'
1579422619705,2020-01-19 05:30:19,4.057537,b'{}'
1579421712478,2020-01-19 05:15:12,4.075313,b'{}'
1579420810535,2020-01-19 05:00:10,4.097471,b'{}'
1579419908465,2020-01-19 04:45:08,4.093916,b'{}'
1579419005938,2020-01-19 04:30:05,4.0528145,b'{}'
1579418118458,2020-01-19 04:15:18,4.061785,b'{}'
1579417220379,2020-01-19 04:00:20,4.0786314,b'{}'
1579416312468,2020-01-19 03:45:12,4.0978885,b'{}'
1579415410432,2020-01-19 03:30:10,4.09017,b'{}'
1579414509496,2020-01-19 03:15:09,4.1028166,b'{}'
1579413605961,2020-01-19 03:00:05,4.095348,b'{}'
1579412719462,2020-01-19 02:45:19,4.058817,b'{}'
1579411821219,2020-01-19 02:30:21,4.0675497,b'{}'
1579410911453,2020-01-19 02:15:11,4.1039658,b'{}'
1579410009646,2020-01-19 02:00:09,4.0965104,b'{}'
1579409107489,2020-01-19 01:45:07,4.0943527,b'{}'
1579408205329,2020-01-19 01:30:05,4.071354,b'{}'
1579407319362,2020-01-19 01:15:19,4.0567503,b'{}'
1579406420601,2020-01-19 01:00:20,4.089904,b'{}'
1579405512324,2020-01-19 00:45:12,4.096468,b'{}'
1579404610406,2020-01-19 00:30:10,4.097207,b'{}'
1579403707414,2020-01-19 00:15:07,4.0967503,b'{}'
1579402805193,2020-01-19 00:00:05,4.0635285,b'{}'
1579401920465,2020-01-18 23:45:20,4.0486355,b'{}'
1579401020906,2020-01-18 23:30:20,4.0709066,b'{}'
1579400112309,2020-01-18 23:15:12,4.09502,b'{}'
1579399210362,2020-01-18 23:00:10,4.093976,b'{}'
1579398308352,2020-01-18 22:45:08,4.0992417,b'{}'
1579397405699,2020-01-18 22:30:05,4.09422,b'{}'
1579396519272,2020-01-18 22:15:19,4.063108,b'{}'
1579395621216,2020-01-18 22:00:21,4.082096,b'{}'
1579394712282,2020-01-18 21:45:12,4.097533,b'{}'
1579393811190,2020-01-18 21:30:11,4.0938354,b'{}'
1579392908317,2020-01-18 21:15:08,4.097794,b'{}'
1579392006675,2020-01-18 21:00:06,4.0948668,b'{}'
1579390221910,2020-01-18 20:30:21,4.0668755,b'{}'
1579389311241,2020-01-18 20:15:11,4.097987,b'{}'
1579388411184,2020-01-18 20:00:11,4.101074,b'{}'
1579386605400,2020-01-18 19:30:05,4.090739,b'{}'
1579385719252,2020-01-18 19:15:19,4.050047,b'{}'
1579384821164,2020-01-18 19:00:21,4.06656,b'{}'
1579383914010,2020-01-18 18:45:14,4.097397,b'{}'
1579383011563,2020-01-18 18:30:11,4.100994,b'{}'
1579382110076,2020-01-18 18:15:10,4.0957413,b'{}'
1579381206652,2020-01-18 18:00:06,4.073536,b'{}'
1579380321081,2020-01-18 17:45:21,4.0647564,b'{}'
1579379421493,2020-01-18 17:30:21,4.0847387,b'{}'
1579378513018,2020-01-18 17:15:13,4.0980687,b'{}'
1579377610304,2020-01-18 17:00:10,4.0947347,b'{}'
1579376709083,2020-01-18 16:45:09,4.097685,b'{}'
1579375807796,2020-01-18 16:30:07,4.051553,b'{}'
1579374920164,2020-01-18 16:15:20,4.064638,b'{}'
1579374021212,2020-01-18 16:00:21,4.088185,b'{}'
1579373115134,2020-01-18 15:45:15,4.0993614,b'{}'
1579370408085,2020-01-18 15:00:08,4.069527,b'{}'
1579369521065,2020-01-18 14:45:21,4.063576,b'{}'
1579368622474,2020-01-18 14:30:22,4.084827,b'{}'
1579367713041,2020-01-18 14:15:13,4.0980186,b'{}'
1579366811133,2020-01-18 14:00:11,4.099039,b'{}'
1579365909103,2020-01-18 13:45:09,4.094733,b'{}'
1579365007855,2020-01-18 13:30:07,4.090934,b'{}'
1579364120103,2020-01-18 13:15:20,4.061122,b'{}'
1579363221223,2020-01-18 13:00:21,4.0793424,b'{}'
1579362312086,2020-01-18 12:45:12,4.0954676,b'{}'
1579361411124,2020-01-18 12:30:11,4.09196,b'{}'
1579360508055,2020-01-18 12:15:08,4.0960264,b'{}'
1579359605350,2020-01-18 12:00:05,4.093216,b'{}'
1579358721168,2020-01-18 11:45:21,4.0532923,b'{}'
1579357821471,2020-01-18 11:30:21,4.0843534,b'{}'
1579356911980,2020-01-18 11:15:11,4.0944333,b'{}'
1579356010140,2020-01-18 11:00:10,4.0968213,b'{}'
1579355108027,2020-01-18 10:45:08,4.0939693,b'{}'
1579354206674,2020-01-18 10:30:06,4.080427,b'{}'
1579353321039,2020-01-18 10:15:21,4.0615096,b'{}'
1579352422951,2020-01-18 10:00:22,4.081835,b'{}'
1579351512009,2020-01-18 09:45:12,4.101075,b'{}'
1579350610789,2020-01-18 09:30:10,4.093925,b'{}'
1579349708030,2020-01-18 09:15:08,4.096489,b'{}'
1579348806288,2020-01-18 09:00:06,4.0902123,b'{}'
1579347919936,2020-01-18 08:45:19,4.0607347,b'{}'
1579347021146,2020-01-18 08:30:21,4.0829268,b'{}'
1579346111959,2020-01-18 08:15:11,4.098091,b'{}'
1579345209951,2020-01-18 08:00:09,4.094018,b'{}'
1579344307931,2020-01-18 07:45:07,4.0945234,b'{}'
1579343406017,2020-01-18 07:30:06,4.0900965,b'{}'
1579342520941,2020-01-18 07:15:20,4.07008,b'{}'
1579341622513,2020-01-18 07:00:22,4.077143,b'{}'
1579340710904,2020-01-18 06:45:10,4.095044,b'{}'
1579339808956,2020-01-18 06:30:08,4.102186,b'{}'
1579338906869,2020-01-18 06:15:06,4.0945816,b'{}'
1579338005123,2020-01-18 06:00:05,4.0884347,b'{}'
1579337119948,2020-01-18 05:45:19,4.058532,b'{}'
1579336220535,2020-01-18 05:30:20,4.0782013,b'{}'
1579335311897,2020-01-18 05:15:11,4.0999603,b'{}'
1579334409904,2020-01-18 05:00:09,4.0959034,b'{}'
1579333508037,2020-01-18 04:45:08,4.096851,b'{}'
1579332605855,2020-01-18 04:30:05,4.088584,b'{}'
1579331718891,2020-01-18 04:15:18,4.052448,b'{}'
1579330819241,2020-01-18 04:00:19,4.063939,b'{}'
1579329911934,2020-01-18 03:45:11,4.0955834,b'{}'
1579329009946,2020-01-18 03:30:09,4.0998335,b'{}'
1579328107828,2020-01-18 03:15:07,4.0970206,b'{}'
1579327206061,2020-01-18 03:00:06,4.075807,b'{}'
1579326317927,2020-01-18 02:45:17,4.067334,b'{}'
1579325419476,2020-01-18 02:30:19,4.087722,b'{}'
1579324511834,2020-01-18 02:15:11,4.0953655,b'{}'
1579323609830,2020-01-18 02:00:09,4.104718,b'{}'
1579322707841,2020-01-18 01:45:07,4.0973063,b'{}'
1579321805752,2020-01-18 01:30:05,4.089219,b'{}'
1579320919030,2020-01-18 01:15:19,4.0680733,b'{}'
1579320020801,2020-01-18 01:00:20,4.081118,b'{}'
1579319115664,2020-01-18 00:45:15,4.098075,b'{}'
1579318212814,2020-01-18 00:30:12,4.0940638,b'{}'
1579317309792,2020-01-18 00:15:09,4.0924387,b'{}'
1579316407296,2020-01-18 00:00:07,4.0914288,b'{}'
1579315518801,2020-01-17 23:45:18,4.0639477,b'{}'
1579314619341,2020-01-17 23:30:19,4.087969,b'{}'
1579313711857,2020-01-17 23:15:11,4.0957184,b'{}'
1579312809927,2020-01-17 23:00:09,4.0988827,b'{}'
1579311907959,2020-01-17 22:45:07,4.0955057,b'{}'
1579311008869,2020-01-17 22:30:08,4.0871167,b'{}'
1579310119795,2020-01-17 22:15:19,4.0616007,b'{}'
1579309220919,2020-01-17 22:00:20,4.082718,b'{}'
1579308313748,2020-01-17 21:45:13,4.097636,b'{}'
1579307412239,2020-01-17 21:30:12,4.097279,b'{}'
1579306508801,2020-01-17 21:15:08,4.0955935,b'{}'
1579305607362,2020-01-17 21:00:07,4.092956,b'{}'
1579303820736,2020-01-17 20:30:20,4.0766654,b'{}'
1579302011737,2020-01-17 20:00:11,4.100706,b'{}'
1579301108699,2020-01-17 19:45:08,4.0959473,b'{}'
1579300206691,2020-01-17 19:30:06,4.0917807,b'{}'
1579299319690,2020-01-17 19:15:19,4.070817,b'{}'
1579298420962,2020-01-17 19:00:20,4.083269,b'{}'
1579297513546,2020-01-17 18:45:13,4.095671,b'{}'
1579296610586,2020-01-17 18:30:10,4.096065,b'{}'
1579295708761,2020-01-17 18:15:08,4.095887,b'{}'
1579294876459,2020-01-17 18:01:16,4.0884395,b'{}'
1579294841198,2020-01-17 18:00:41,4.0884395,b'{}'
1579293921393,2020-01-17 17:45:21,4.064232,b'{}'
1579293020828,2020-01-17 17:30:20,4.0839834,b'{}'
1579292111619,2020-01-17 17:15:11,4.09653,b'{}'
1579291211354,2020-01-17 17:00:11,4.096683,b'{}'
1579290308469,2020-01-17 16:45:08,4.095546,b'{}'
1579289405440,2020-01-17 16:30:05,4.050495,b'{}'
1579288520480,2020-01-17 16:15:20,4.0486636,b'{}'
1579286712493,2020-01-17 15:45:12,4.098525,b'{}'
1579285809628,2020-01-17 15:30:09,4.096961,b'{}'
1579284909396,2020-01-17 15:15:09,4.096761,b'{}'
1579284005752,2020-01-17 15:00:05,4.093112,b'{}'
1579283120433,2020-01-17 14:45:20,4.0658007,b'{}'
1579282220483,2020-01-17 14:30:20,4.0835414,b'{}'
1579281313304,2020-01-17 14:15:13,4.09727,b'{}'
1579280409913,2020-01-17 14:00:09,4.097151,b'{}'
1579279508427,2020-01-17 13:45:08,4.0977817,b'{}'
1579278606416,2020-01-17 13:30:06,4.056311,b'{}'
1579277721202,2020-01-17 13:15:21,4.0592375,b'{}'
1579276820546,2020-01-17 13:00:20,4.083325,b'{}'
1579275913548,2020-01-17 12:45:13,4.098548,b'{}'
1579275011884,2020-01-17 12:30:11,4.09688,b'{}'
1579274109562,2020-01-17 12:15:09,4.0962806,b'{}'
1579273207274,2020-01-17 12:00:07,4.0920906,b'{}'
1579272320374,2020-01-17 11:45:20,4.058929,b'{}'
1579271421668,2020-01-17 11:30:21,4.083757,b'{}'
1579270512551,2020-01-17 11:15:12,4.0894804,b'{}'
1579269610597,2020-01-17 11:00:10,4.0984335,b'{}'
1579268708484,2020-01-17 10:45:08,4.0930567,b'{}'
1579267806368,2020-01-17 10:30:06,4.0469217,b'{}'
1579266919490,2020-01-17 10:15:19,4.059499,b'{}'
1579266021202,2020-01-17 10:00:21,4.081897,b'{}'
1579265113461,2020-01-17 09:45:13,4.096348,b'{}'
1579264211391,2020-01-17 09:30:11,4.095121,b'{}'
1579263309408,2020-01-17 09:15:09,4.0950513,b'{}'
1579262406842,2020-01-17 09:00:06,4.0832615,b'{}'
1579261519395,2020-01-17 08:45:19,4.0586495,b'{}'
1579260620314,2020-01-17 08:30:20,4.0820513,b'{}'
1579259713351,2020-01-17 08:15:13,4.092041,b'{}'
1579258811544,2020-01-17 08:00:11,4.0939407,b'{}'
1579257909447,2020-01-17 07:45:09,4.092654,b'{}'
1579257006845,2020-01-17 07:30:06,4.0916953,b'{}'
1579256120414,2020-01-17 07:15:20,4.054678,b'{}'
1579255220834,2020-01-17 07:00:20,4.0748506,b'{}'
1579254312387,2020-01-17 06:45:12,4.0878825,b'{}'
1579253411227,2020-01-17 06:30:11,4.091656,b'{}'
1579252508425,2020-01-17 06:15:08,4.0939703,b'{}'
1579251605804,2020-01-17 06:00:05,4.081998,b'{}'
1579250718435,2020-01-17 05:45:18,4.060789,b'{}'
1579249819003,2020-01-17 05:30:19,4.082467,b'{}'
1579248913357,2020-01-17 05:15:13,4.0961995,b'{}'
1579248011266,2020-01-17 05:00:11,4.097951,b'{}'
1579247108430,2020-01-17 04:45:08,4.0957212,b'{}'
1579246205863,2020-01-17 04:30:05,4.0732036,b'{}'
1579245319379,2020-01-17 04:15:19,4.061157,b'{}'
1579244419914,2020-01-17 04:00:19,4.078662,b'{}'
1579243512425,2020-01-17 03:45:12,4.0949707,b'{}'
1579242610438,2020-01-17 03:30:10,4.0971103,b'{}'
1579241708296,2020-01-17 03:15:08,4.0942745,b'{}'
1579240806577,2020-01-17 03:00:06,4.0872955,b'{}'
1579239918283,2020-01-17 02:45:18,4.0634184,b'{}'
1579239019291,2020-01-17 02:30:19,4.075104,b'{}'
1579238113333,2020-01-17 02:15:13,4.098027,b'{}'
1579237211287,2020-01-17 02:00:11,4.098193,b'{}'
1579236308316,2020-01-17 01:45:08,4.097588,b'{}'
1579235406421,2020-01-17 01:30:06,4.0636244,b'{}'
1579234518275,2020-01-17 01:15:18,4.05848,b'{}'
1579233620112,2020-01-17 01:00:20,4.0864325,b'{}'
1579233417320,2020-01-17 00:56:57,4.096568,b'{}'
1579232515355,2020-01-17 00:41:55,4.093549,b'{}'
1579231613365,2020-01-17 00:26:53,4.0943484,b'{}'
1579230710243,2020-01-17 00:11:50,4.0926285,b'{}'
1579229807849,2020-01-16 23:56:47,4.094141,b'{}'
1579229120283,2020-01-16 23:45:20,4.06452,b'{}'
1579228220931,2020-01-16 23:30:20,4.08484,b'{}'
1579227312134,2020-01-16 23:15:12,4.0944405,b'{}'
1579226409407,2020-01-16 23:00:09,4.0962677,b'{}'
1579225507328,2020-01-16 22:45:07,4.093547,b'{}'
1579224605394,2020-01-16 22:30:05,4.0883,b'{}'
1579223719500,2020-01-16 22:15:19,4.0616198,b'{}'
1579222820501,2020-01-16 22:00:20,4.087672,b'{}'
1579221912299,2020-01-16 21:45:12,4.0964527,b'{}'
1579221010239,2020-01-16 21:30:10,4.096804,b'{}'
1579220109093,2020-01-16 21:15:09,4.0941744,b'{}'
1579219206651,2020-01-16 21:00:06,4.089119,b'{}'
1579218320179,2020-01-16 20:45:20,4.0630937,b'{}'
1579217420516,2020-01-16 20:30:20,4.084529,b'{}'
1579216513090,2020-01-16 20:15:13,4.100162,b'{}'
1579215610544,2020-01-16 20:00:10,4.0989447,b'{}'
1579214708234,2020-01-16 19:45:08,4.096223,b'{}'
1579213807517,2020-01-16 19:30:07,4.0917788,b'{}'
1579212920840,2020-01-16 19:15:20,4.065573,b'{}'
1579212020431,2020-01-16 19:00:20,4.0770006,b'{}'
1579211112187,2020-01-16 18:45:12,4.0954947,b'{}'
1579210210068,2020-01-16 18:30:10,4.096945,b'{}'
1579209309890,2020-01-16 18:15:09,4.0964403,b'{}'
1579208405664,2020-01-16 18:00:05,4.091962,b'{}'
1579206622740,2020-01-16 17:30:22,4.0641584,b'{}'
1579205711074,2020-01-16 17:15:11,4.095522,b'{}'
1579204810259,2020-01-16 17:00:10,4.096489,b'{}'
1579203910150,2020-01-16 16:45:10,4.0956326,b'{}'
1579203004967,2020-01-16 16:30:04,4.071276,b'{}'
1579202120044,2020-01-16 16:15:20,4.064013,b'{}'
1579201221209,2020-01-16 16:00:21,4.083768,b'{}'
1579199410029,2020-01-16 15:30:10,4.093399,b'{}'
1579197606212,2020-01-16 15:00:06,4.069845,b'{}'
1579196718947,2020-01-16 14:45:18,4.05552,b'{}'
1579195819829,2020-01-16 14:30:19,4.0809655,b'{}'
1579194913270,2020-01-16 14:15:13,4.0960813,b'{}'
1579194011336,2020-01-16 14:00:11,4.0966673,b'{}'
1579193109879,2020-01-16 13:45:09,4.0971227,b'{}'
1579192206280,2020-01-16 13:30:06,4.091652,b'{}'
1579191319795,2020-01-16 13:15:19,4.067499,b'{}'
1579190420178,2020-01-16 13:00:20,4.0832224,b'{}'
1579189513058,2020-01-16 12:45:13,4.092349,b'{}'
1579188612696,2020-01-16 12:30:12,4.0997257,b'{}'
1579187709771,2020-01-16 12:15:09,4.100459,b'{}'
1579186806409,2020-01-16 12:00:06,4.0939026,b'{}'
1579185920985,2020-01-16 11:45:20,4.05657,b'{}'
1579185022261,2020-01-16 11:30:22,4.0786896,b'{}'
1579184112941,2020-01-16 11:15:12,4.089696,b'{}'
1579183212887,2020-01-16 11:00:12,4.0939364,b'{}'
1579182309736,2020-01-16 10:45:09,4.0927634,b'{}'
1579181406404,2020-01-16 10:30:06,4.072278,b'{}'
1579180520774,2020-01-16 10:15:20,4.0597696,b'{}'
1579179621114,2020-01-16 10:00:21,4.077949,b'{}'
1579178711927,2020-01-16 09:45:11,4.0963755,b'{}'
1579177809845,2020-01-16 09:30:09,4.0947266,b'{}'
1579176907878,2020-01-16 09:15:07,4.0942235,b'{}'
1579176005978,2020-01-16 09:00:05,4.0889063,b'{}'
1579175119842,2020-01-16 08:45:19,4.059348,b'{}'
1579174223003,2020-01-16 08:30:23,4.0791354,b'{}'
1579173313671,2020-01-16 08:15:13,4.098277,b'{}'
1579172410870,2020-01-16 08:00:10,4.0931034,b'{}'
1579171509682,2020-01-16 07:45:09,4.094374,b'{}'
1579170609785,2020-01-16 07:30:09,4.093114,b'{}'
1579169720694,2020-01-16 07:15:20,4.061365,b'{}'
1579168820877,2020-01-16 07:00:20,4.079342,b'{}'
1579167919620,2020-01-16 06:45:19,4.09719,b'{}'
1579167010806,2020-01-16 06:30:10,4.091331,b'{}'
1579166108824,2020-01-16 06:15:08,4.098318,b'{}'
1579165206837,2020-01-16 06:00:06,4.063963,b'{}'
1579164320680,2020-01-16 05:45:20,4.0554943,b'{}'
1579163420981,2020-01-16 05:30:20,4.080365,b'{}'
1579162513776,2020-01-16 05:15:13,4.094432,b'{}'
1579161612015,2020-01-16 05:00:12,4.0945463,b'{}'
1579160710657,2020-01-16 04:45:10,4.089381,b'{}'
1579159807773,2020-01-16 04:30:07,4.0884123,b'{}'
1579158920795,2020-01-16 04:15:20,4.056616,b'{}'
1579158021556,2020-01-16 04:00:21,4.0774684,b'{}'
1579157112553,2020-01-16 03:45:12,4.093216,b'{}'
1579156209788,2020-01-16 03:30:09,4.093425,b'{}'
1579155308641,2020-01-16 03:15:08,4.095733,b'{}'
1579154405861,2020-01-16 03:00:05,4.085284,b'{}'
1579153520910,2020-01-16 02:45:20,4.0590696,b'{}'
1579152621535,2020-01-16 02:30:21,4.0795355,b'{}'
1579151713683,2020-01-16 02:15:13,4.089059,b'{}'
1579150810969,2020-01-16 02:00:10,4.095625,b'{}'
1579149908891,2020-01-16 01:45:08,4.099389,b'{}'
1579149007017,2020-01-16 01:30:07,4.09552,b'{}'
1579148120742,2020-01-16 01:15:20,4.052869,b'{}'
1579147221494,2020-01-16 01:00:21,4.0852175,b'{}'
1579146313746,2020-01-16 00:45:13,4.102027,b'{}'
1579145412598,2020-01-16 00:30:12,4.0994854,b'{}'
1579144508805,2020-01-16 00:15:08,4.0931296,b'{}'
1579143607421,2020-01-16 00:00:07,4.0910378,b'{}'
1579142721692,2020-01-15 23:45:21,4.065073,b'{}'
1579141822742,2020-01-15 23:30:22,4.0806456,b'{}'
1579140913612,2020-01-15 23:15:13,4.0989933,b'{}'
1579140009793,2020-01-15 23:00:09,4.092966,b'{}'
1579139108583,2020-01-15 22:45:08,4.0976152,b'{}'
1579138205794,2020-01-15 22:30:05,4.0856066,b'{}'
1579137320573,2020-01-15 22:15:20,4.0598087,b'{}'
1579136420789,2020-01-15 22:00:20,4.080349,b'{}'
1579135513463,2020-01-15 21:45:13,4.0942335,b'{}'
1579134610755,2020-01-15 21:30:10,4.091422,b'{}'
1579133708707,2020-01-15 21:15:08,4.094055,b'{}'
1579132807359,2020-01-15 21:00:07,4.081024,b'{}'
1579131920530,2020-01-15 20:45:20,4.0621767,b'{}'
1579131023336,2020-01-15 20:30:23,4.0827436,b'{}'
1579129209795,2020-01-15 20:00:09,4.0957866,b'{}'
1579128308464,2020-01-15 19:45:08,4.098544,b'{}'
1579127404919,2020-01-15 19:30:04,4.0831747,b'{}'
1579126519495,2020-01-15 19:15:19,4.06272,b'{}'
1579125621145,2020-01-15 19:00:21,4.084141,b'{}'
1579124713628,2020-01-15 18:45:13,4.0965815,b'{}'
1579123811669,2020-01-15 18:30:11,4.09597,b'{}'
1579122909534,2020-01-15 18:15:09,4.09748,b'{}'
1579122006852,2020-01-15 18:00:06,4.0931554,b'{}'
