[00:11:54] ac,226.8,bateria,4.096099
[00:23:56] ac,227.2,bateria,4.09304
[00:35:59] ac,226.4,bateria,4.09566
[00:48:02] ac,229.2,bateria,4.094287
[01:00:05] ac,228.0,bateria,4.095297
[01:12:07] ac,230.1,bateria,4.102551
[01:24:10] ac,227.2,bateria,4.097289
[01:36:13] ac,225.9,bateria,4.094628
[01:48:16] ac,225.9,bateria,4.098984
[02:00:19] ac,226.3,bateria,4.095661
[02:12:22] ac,227.1,bateria,4.096933
[02:24:24] ac,227.6,bateria,4.096887
[02:36:27] ac,227.0,bateria,4.10008
[02:48:30] ac,228.1,bateria,4.089027
[03:00:33] ac,228.7,bateria,4.104774
[03:12:35] ac,227.8,bateria,4.09795
[03:24:38] ac,228.4,bateria,4.095229
[03:36:41] ac,228.9,bateria,4.095129
[03:48:44] ac,228.9,bateria,4.093346
[04:00:46] ac,229.1,bateria,4.106094
[04:12:49] ac,228.5,bateria,4.096584
[04:24:52] ac,228.7,bateria,4.102611
[04:36:55] ac,229.3,bateria,4.097245
[04:48:57] ac,229.3,bateria,4.093022
[05:01:00] ac,229.5,bateria,4.099687
[05:13:03] ac,229.1,bateria,4.094802
[05:25:06] ac,229.6,bateria,4.099389
[05:37:08] ac,229.0,bateria,4.099013
[05:49:11] ac,228.7,bateria,4.094938
[06:01:14] ac,228.7,bateria,4.09861
[06:13:17] ac,228.5,bateria,4.100878
[06:25:20] ac,229.0,bateria,4.104071
[06:37:22] ac,228.9,bateria,4.096544
[06:49:25] ac,228.6,bateria,4.092076
[07:01:28] ac,228.3,bateria,4.093943
[07:13:30] ac,229.1,bateria,4.101651
[07:25:33] ac,229.5,bateria,4.099019
[07:37:36] ac,229.7,bateria,4.094202
[07:49:39] ac,229.7,bateria,4.096882
[08:01:42] ac,229.3,bateria,4.094615
[08:13:44] ac,229.7,bateria,4.093465
[08:25:47] ac,226.8,bateria,4.093444
[08:37:50] ac,228.9,bateria,4.091802
[08:49:53] ac,227.8,bateria,4.093612
[09:01:55] ac,226.4,bateria,4.098153
[09:13:58] ac,227.2,bateria,4.101927
[09:26:01] ac,226.4,bateria,4.095828
[09:38:04] ac,225.5,bateria,4.096255
[09:50:07] ac,224.7,bateria,4.09182
[10:02:09] ac,224.2,bateria,4.097012
[10:14:12] ac,224.9,bateria,4.097404
[10:26:15] ac,222.7,bateria,4.09376
[10:38:18] ac,220.3,bateria,4.097138
[10:50:20] ac,224.8,bateria,4.096429
[11:02:23] ac,225.9,bateria,4.100837
[11:14:26] ac,225.2,bateria,4.101043
[11:26:29] ac,225.5,bateria,4.099358
[11:38:31] ac,223.9,bateria,4.096061
[11:50:34] ac,224.5,bateria,4.092168
[12:02:37] ac,224.1,bateria,4.103494
[12:14:40] ac,224.3,bateria,4.092864
[12:26:43] ac,223.3,bateria,4.095346
[12:38:45] ac,221.0,bateria,4.101766
[12:50:48] ac,226.1,bateria,4.098609
[13:02:51] ac,226.1,bateria,4.095347
[13:14:54] ac,225.2,bateria,4.09447
[13:26:56] ac,226.2,bateria,4.1006
[13:38:59] ac,225.0,bateria,4.097862
[13:51:02] ac,224.3,bateria,4.101872
[14:03:05] ac,224.7,bateria,4.102696
[14:15:07] ac,223.1,bateria,4.092328
[14:27:10] ac,225.0,bateria,4.09834
[14:39:13] ac,224.5,bateria,4.092784
[14:51:16] ac,224.0,bateria,4.09836
[15:03:18] ac,223.2,bateria,4.096997
[15:15:21] ac,224.7,bateria,4.097338
[15:27:24] ac,224.9,bateria,4.094581
[15:39:27] ac,222.7,bateria,4.096395
[15:51:30] ac,224.1,bateria,4.095271
[16:03:32] ac,224.1,bateria,4.094815
[16:15:35] ac,226.1,bateria,4.092471
[16:27:38] ac,226.0,bateria,4.106801
[16:39:41] ac,225.7,bateria,4.096731
[16:51:43] ac,226.6,bateria,4.099989
[17:03:46] ac,226.5,bateria,4.099174
[17:15:49] ac,227.0,bateria,4.098204
[17:27:52] ac,228.2,bateria,4.097943
[17:39:54] ac,229.0,bateria,4.098133
[17:51:57] ac,223.3,bateria,4.101031
[18:04:00] ac,225.9,bateria,4.097775
[18:16:03] ac,226.6,bateria,4.099492
[18:28:05] ac,225.9,bateria,4.098698
[18:40:08] ac,224.9,bateria,4.093384
[18:52:11] ac,224.3,bateria,4.099764
[19:04:13] ac,225.4,bateria,4.091673
[19:16:16] ac,226.9,bateria,4.099535
[19:28:19] ac,227.4,bateria,4.094971
[19:40:22] ac,226.6,bateria,4.103227
[19:52:25] ac,228.1,bateria,4.098249
[20:04:27] ac,226.1,bateria,4.098417
[20:16:30] ac,223.6,bateria,4.093262
[20:28:33] ac,224.3,bateria,4.100208
[20:40:36] ac,221.7,bateria,4.098392
[20:52:38] ac,220.4,bateria,4.098178
[21:04:41] ac,220.1,bateria,4.099672
[21:16:44] ac,222.0,bateria,4.091793
[21:28:47] ac,222.2,bateria,4.094268
[21:40:49] ac,222.6,bateria,4.09487
[21:52:52] ac,221.8,bateria,4.09365
[22:04:55] ac,220.6,bateria,4.102295
[22:16:58] ac,223.7,bateria,4.09433
[22:29:01] ac,221.8,bateria,4.092537
[22:41:03] ac,222.2,bateria,4.089178
[22:53:06] ac,223.7,bateria,4.095098
[23:05:09] ac,223.6,bateria,4.100127
[23:17:12] ac,224.3,bateria,4.101671
[23:29:14] ac,225.2,bateria,4.101007
[23:41:17] ac,225.7,bateria,4.095362
[23:53:20] ac,225.6,bateria,4.091965
