"Ack required";"Radius (Computed location)";"Longitude (Computed location)";"Latitude (Computed location)";"Source (Computed location)";"Country";"Data";"Device ID";"Data1 (Downlink answer status)";"Data2 (Downlink answer status)";"Data3 (Downlink answer status)";"Data4 (Downlink answer status)";"Data5 (Downlink answer status)";"Downlink client status";"Link Quality Indicator";"Link Quality Indicator repeaters";"Operator";"Rollover counter";"Sequence number";"Timestamp"
"false";;;;;"";"0080634394328340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"98";"2020-01-08 23:00:10"
"false";;;;;"";"00006243aa438340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"97";"2020-01-08 22:45:08"
"false";;;;;"";"66e6604388268340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"96";"2020-01-08 22:30:06"
"false";;;;;"";"00000000ed4a8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"95";"2020-01-08 22:15:19"
"false";;;;;"";"00000000a2d38240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"94";"2020-01-08 22:00:20"
"false";;;;;"";"00805843af218340000000";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"93";"2020-01-08 21:45:10"
"false";;;;;"";"00805e433c418340000000";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"91";"2020-01-08 21:15:08"
"false";;;;;"";"00005f43585b8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"90";"2020-01-08 21:00:04"
"false";;;;;"";"0000000027ac8240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"88";"2020-01-08 20:30:19"
"false";;;;;"";"9a196043be468340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"86";"2020-01-08 20:00:09"
"false";;;;;"";"00006043ce728340000000";"004D54B4";;;;;;"";"Limit";"N/A";"SIGFOX_Chile_Mintek";"0";"85";"2020-01-08 19:45:07"
"false";;;;;"";"9a1960431c3b8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"84";"2020-01-08 19:30:04"
"false";;;;;"";"00000000f0738240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"83";"2020-01-08 19:15:19"
"false";;;;;"";"000000000ef28240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"82";"2020-01-08 19:00:19"
"false";;;;;"";"9a9961431a838340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"81";"2020-01-08 18:47:15"
"false";;;;;"";"00001043ca3a8340020100";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"79";"2020-01-08 18:15:22"
"false";;;;;"";"000011438b458340020100";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"78";"2020-01-08 18:00:21"
"false";;;;;"";"0000000081758240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"77";"2020-01-08 17:45:18"
"false";;;;;"";"cd4c61433a7c8340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"75";"2020-01-08 17:15:11"
"false";;;;;"";"9a99604386688340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"74";"2020-01-08 17:00:08"
"false";;;;;"";"33b35f43f8718340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"73";"2020-01-08 16:45:07"
"false";;;;;"";"66e65b43ea248340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"72";"2020-01-08 16:30:03"
"false";;;;;"";"0000000077148240020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"71";"2020-01-08 16:15:18"
"false";;;;;"";"000000002e008340020200";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"70";"2020-01-08 16:00:21"
"false";;;;;"";"cd4c5f4301558340000000";"004D54B4";;;;;;"";"Average";"N/A";"SIGFOX_Chile_Mintek";"0";"69";"2020-01-08 15:57:09"
