[21:02:04] ac,224.0,bateria,4.098089
[21:02:04] ac,224.0,bateria,4.098089
[21:02:04] ac,224.0,bateria,4.098089
[21:02:05] ac,224.0,bateria,4.098089
[21:02:32] ac,0.0,bateria,4.093777
[21:02:32] ac,0.0,bateria,4.093777
[21:02:47] ac,0.0,bateria,4.094944
[21:02:48] ac,0.0,bateria,4.094944
[21:03:06] ac,224.9,bateria,4.106473
[21:03:06] ac,224.9,bateria,4.106473
[21:03:06] ac,224.9,bateria,4.105235
[21:03:54] ac,0.0,bateria,4.100801
[21:03:54] ac,0.0,bateria,4.100801
[21:04:10] ac,0.0,bateria,4.096459
[21:04:10] ac,0.0,bateria,4.096459
[21:04:44] ac,224.3,bateria,4.104075
[21:04:44] ac,224.3,bateria,4.104075
[21:04:44] ac,224.3,bateria,4.104075
[21:09:41] ac,0.0,bateria,4.090219
[21:09:41] ac,0.0,bateria,4.090219
[21:09:56] ac,0.0,bateria,4.093174
[21:09:56] ac,0.0,bateria,4.092741
[21:10:18] ac,223.1,bateria,4.103605
[21:10:18] ac,223.1,bateria,4.103605
[21:10:19] ac,223.1,bateria,4.103605
[21:11:04] ac,0.0,bateria,4.095793
[21:11:04] ac,0.0,bateria,4.095793
[21:11:20] ac,0.0,bateria,4.09125
[21:11:20] ac,0.0,bateria,4.09125
[21:11:57] ac,223.0,bateria,4.104909
[21:11:57] ac,223.0,bateria,4.104909
[21:11:57] ac,223.0,bateria,4.104533
[21:14:05] ac,222.9,bateria,4.096315
[21:26:05] ac,223.4,bateria,4.091629
[21:32:40] ac,0.0,bateria,4.088163
[21:32:40] ac,0.0,bateria,4.09491
[21:32:56] ac,0.0,bateria,4.087338
[21:32:56] ac,0.0,bateria,4.087338
[21:38:05] ac,0.0,bateria,4.087488
[21:38:15] ac,223.9,bateria,4.102019
[21:38:15] ac,223.9,bateria,4.102019
[21:38:15] ac,223.9,bateria,4.102019
[21:50:05] ac,222.9,bateria,4.093641
[21:52:12] ac,0.0,bateria,4.094098
[21:52:12] ac,0.0,bateria,4.094098
[21:52:28] ac,0.0,bateria,4.097222
[21:52:28] ac,0.0,bateria,4.097222
[21:54:45] ac,224.1,bateria,4.10815
[21:54:45] ac,224.1,bateria,4.10815
[21:54:45] ac,224.1,bateria,4.10815
[21:54:48] ac,0.0,bateria,4.106984
[21:54:48] ac,0.0,bateria,4.106984
[21:55:00] ac,223.2,bateria,4.108
[21:55:00] ac,223.2,bateria,4.108
[21:55:05] ac,0.0,bateria,4.100131
[21:55:05] ac,0.0,bateria,4.100131
[21:55:21] ac,0.0,bateria,4.09626
[21:55:21] ac,0.0,bateria,4.09626
[21:55:49] ac,224.3,bateria,4.105705
[21:55:49] ac,224.3,bateria,4.105705
[21:55:49] ac,224.3,bateria,4.105705
[21:58:56] ac,0.0,bateria,4.100531
[21:58:56] ac,0.0,bateria,4.100531
[21:59:11] ac,0.0,bateria,4.094274
[21:59:11] ac,0.0,bateria,4.094274
[22:02:06] ac,0.0,bateria,4.095934
[22:02:25] ac,224.9,bateria,4.106133
[22:02:26] ac,224.9,bateria,4.106133
[22:02:26] ac,224.9,bateria,4.106133
[22:06:37] ac,0.0,bateria,4.096505
[22:06:37] ac,0.0,bateria,4.096505
[22:06:53] ac,0.0,bateria,4.094992
[22:06:53] ac,0.0,bateria,4.094992
[22:14:06] ac,0.0,bateria,4.096597
[22:23:17] ac,223.4,bateria,4.104849
[22:23:17] ac,223.4,bateria,4.104849
[22:23:17] ac,223.4,bateria,4.104849
[22:26:06] ac,223.9,bateria,4.099912
[22:33:28] ac,0.0,bateria,4.093294
[22:33:28] ac,0.0,bateria,4.093294
[22:33:44] ac,0.0,bateria,4.092566
[22:33:44] ac,0.0,bateria,4.092566
[22:38:06] ac,0.0,bateria,4.096265
[22:39:07] ac,224.2,bateria,4.102364
[22:39:07] ac,224.2,bateria,4.102364
[22:39:07] ac,224.2,bateria,4.102364
[22:50:06] ac,224.5,bateria,4.097639
[22:57:33] ac,0.0,bateria,4.092819
[22:57:33] ac,0.0,bateria,4.092819
[22:57:49] ac,0.0,bateria,4.095131
[22:57:49] ac,0.0,bateria,4.095131
[22:58:42] ac,225.5,bateria,4.107759
[22:58:42] ac,225.5,bateria,4.107759
[22:58:42] ac,225.5,bateria,4.107759
[23:02:07] ac,225.1,bateria,4.099461
[23:07:33] ac,0.0,bateria,4.096681
[23:07:33] ac,0.0,bateria,4.096681
[23:07:49] ac,0.0,bateria,4.092938
[23:07:49] ac,0.0,bateria,4.092938
[23:10:31] ac,224.9,bateria,4.105268
[23:10:31] ac,224.9,bateria,4.105268
[23:10:31] ac,224.9,bateria,4.105268
[23:14:07] ac,225.1,bateria,4.097218
[23:26:07] ac,226.3,bateria,4.091066
[23:29:55] ac,0.0,bateria,4.090848
[23:29:55] ac,0.0,bateria,4.090848
[23:30:11] ac,0.0,bateria,4.089492
[23:30:11] ac,0.0,bateria,4.089492
[23:30:32] ac,226.7,bateria,4.104857
[23:30:32] ac,226.7,bateria,4.104857
[23:30:32] ac,226.7,bateria,4.104857
