[00:08:48] ac,224.6,bateria,4.092837
[00:20:51] ac,225.7,bateria,4.095764
[00:32:54] ac,225.7,bateria,4.106016
[00:44:56] ac,227.1,bateria,4.09335
[00:56:59] ac,225.3,bateria,4.097954
[01:09:02] ac,226.9,bateria,4.095206
[01:21:05] ac,227.6,bateria,4.10195
[01:33:07] ac,227.6,bateria,4.100841
[01:45:10] ac,228.7,bateria,4.094686
[01:57:13] ac,228.6,bateria,4.09823
[02:09:16] ac,228.8,bateria,4.09955
[02:21:19] ac,229.5,bateria,4.096132
[02:33:21] ac,229.7,bateria,4.098166
[02:45:24] ac,227.4,bateria,4.09744
[02:57:27] ac,227.3,bateria,4.093507
[03:09:30] ac,226.9,bateria,4.09869
[03:21:33] ac,227.6,bateria,4.100062
[03:33:35] ac,227.0,bateria,4.100987
[03:45:38] ac,228.0,bateria,4.105983
[03:57:41] ac,227.6,bateria,4.097985
[04:09:44] ac,228.2,bateria,4.093876
[04:21:47] ac,228.3,bateria,4.101495
[04:33:49] ac,228.1,bateria,4.097988
[04:45:52] ac,227.6,bateria,4.095353
[04:57:55] ac,227.0,bateria,4.094469
[05:09:58] ac,227.7,bateria,4.093548
[05:22:00] ac,227.4,bateria,4.097352
[05:34:03] ac,227.3,bateria,4.098889
[05:46:06] ac,227.7,bateria,4.093513
[05:58:09] ac,227.4,bateria,4.092973
[06:10:12] ac,227.9,bateria,4.098945
[06:22:14] ac,229.1,bateria,4.101181
[06:34:17] ac,229.2,bateria,4.095812
[06:46:20] ac,228.5,bateria,4.094286
[06:58:23] ac,228.8,bateria,4.104415
[07:10:26] ac,228.9,bateria,4.092243
[07:22:28] ac,227.9,bateria,4.096368
[07:34:31] ac,228.6,bateria,4.102118
[07:46:34] ac,228.3,bateria,4.107623
[07:58:37] ac,228.2,bateria,4.105441
[08:10:39] ac,227.9,bateria,4.113036
[08:22:42] ac,227.6,bateria,4.098198
[08:34:45] ac,226.1,bateria,4.101756
[08:46:48] ac,226.1,bateria,4.099572
[08:58:51] ac,226.4,bateria,4.100708
[09:10:53] ac,225.5,bateria,4.096235
[09:22:56] ac,224.6,bateria,4.103172
[09:34:59] ac,224.6,bateria,4.095592
[09:47:02] ac,222.3,bateria,4.103239
[09:59:05] ac,225.1,bateria,4.098046
[10:11:07] ac,223.5,bateria,4.096563
[10:23:10] ac,220.5,bateria,4.095614
[10:35:13] ac,221.1,bateria,4.094754
[10:47:16] ac,224.0,bateria,4.097239
[10:59:18] ac,223.1,bateria,4.100861
[11:11:21] ac,222.3,bateria,4.107389
[11:23:24] ac,224.8,bateria,4.104153
[11:35:27] ac,224.1,bateria,4.100389
[11:47:30] ac,225.4,bateria,4.096889
[11:59:32] ac,223.5,bateria,4.095019
[12:11:35] ac,224.6,bateria,4.105783
[12:23:38] ac,224.8,bateria,4.100054
[12:35:41] ac,222.3,bateria,4.103462
[12:47:44] ac,224.2,bateria,4.104532
[12:59:46] ac,220.0,bateria,4.098459
[13:11:49] ac,223.6,bateria,4.099929
[13:23:52] ac,223.5,bateria,4.101282
[13:35:55] ac,220.7,bateria,4.105151
[13:47:57] ac,221.4,bateria,4.109679
[14:00:00] ac,221.6,bateria,4.095332
[14:12:03] ac,222.0,bateria,4.101442
[14:24:06] ac,218.8,bateria,4.110741
[14:36:09] ac,221.3,bateria,4.099153
[14:48:11] ac,221.6,bateria,4.091765
[15:00:14] ac,222.2,bateria,4.10548
[15:12:17] ac,223.0,bateria,4.095798
[15:24:20] ac,219.9,bateria,4.100544
[15:36:23] ac,223.3,bateria,4.107938
[15:48:25] ac,224.1,bateria,4.103164
[16:00:28] ac,223.0,bateria,4.103118
[16:12:31] ac,224.5,bateria,4.099267
[16:24:34] ac,222.6,bateria,4.097745
[16:36:37] ac,222.0,bateria,4.106139
[16:48:40] ac,221.0,bateria,4.092403
[17:00:42] ac,224.3,bateria,4.102345
[17:12:45] ac,225.0,bateria,4.102432
[17:24:48] ac,226.1,bateria,4.101032
[17:36:51] ac,223.6,bateria,4.106631
[17:48:53] ac,226.1,bateria,4.101642
[18:00:56] ac,224.8,bateria,4.09411
[18:12:59] ac,223.6,bateria,4.105891
[18:25:02] ac,225.2,bateria,4.107004
[18:37:05] ac,224.6,bateria,4.095238
[18:49:08] ac,224.9,bateria,4.099504
[19:01:10] ac,225.3,bateria,4.104331
[19:13:13] ac,225.2,bateria,4.095485
[19:25:16] ac,224.4,bateria,4.105123
[19:37:19] ac,224.8,bateria,4.101685
[19:49:21] ac,225.1,bateria,4.092688
[20:01:24] ac,225.5,bateria,4.104353
[20:13:27] ac,225.3,bateria,4.095861
[20:25:30] ac,225.2,bateria,4.099666
[20:37:33] ac,225.0,bateria,4.103569
[20:49:35] ac,223.7,bateria,4.098346
[21:01:38] ac,222.2,bateria,4.099753
[21:13:41] ac,220.9,bateria,4.101722
[21:25:44] ac,220.0,bateria,4.096108
[21:37:47] ac,217.5,bateria,4.100472
[21:49:49] ac,220.7,bateria,4.102684
[22:01:52] ac,219.9,bateria,4.100934
[22:13:55] ac,220.3,bateria,4.098511
[22:25:58] ac,221.9,bateria,4.104486
[22:38:00] ac,223.0,bateria,4.103473
[22:50:03] ac,221.5,bateria,4.097852
[23:02:06] ac,223.7,bateria,4.094559
[23:14:09] ac,222.9,bateria,4.101974
[23:26:11] ac,224.3,bateria,4.103579
[23:38:14] ac,224.9,bateria,4.098759
[23:50:17] ac,226.0,bateria,4.104012
