Timestamp,Human readable date,Diferencia,Context
1581630739162,2020-02-13 18:52:19,2332.0,b'{}'
1581628934193,2020-02-13 18:22:14,2331.0,b'{}'
1581628032061,2020-02-13 18:07:12,2329.0,b'{}'
1581626226486,2020-02-13 17:37:06,2328.0,b'{}'
1581625324222,2020-02-13 17:22:04,2327.0,b'{}'
1581624421699,2020-02-13 17:07:01,2325.0,b'{}'
1581622616166,2020-02-13 16:36:56,2324.0,b'{}'
1581621713040,2020-02-13 16:21:53,2323.0,b'{}'
1581620810144,2020-02-13 16:06:50,2322.0,b'{}'
1581619906394,2020-02-13 15:51:46,2321.0,b'{}'
1581619003274,2020-02-13 15:36:43,2320.0,b'{}'
1581618100961,2020-02-13 15:21:40,2319.0,b'{}'
1581617199023,2020-02-13 15:06:39,2318.0,b'{}'
1581616298046,2020-02-13 14:51:38,2317.0,b'{}'
1581615395356,2020-02-13 14:36:35,2316.0,b'{}'
1581614490563,2020-02-13 14:21:30,2315.0,b'{}'
1581613587366,2020-02-13 14:06:27,2314.0,b'{}'
1581612684225,2020-02-13 13:51:24,2313.0,b'{}'
1581611782057,2020-02-13 13:36:22,2311.0,b'{}'
1581609978706,2020-02-13 13:06:18,2310.0,b'{}'
1581609076123,2020-02-13 12:51:16,2309.0,b'{}'
1581608173201,2020-02-13 12:36:13,2308.0,b'{}'
1581607271039,2020-02-13 12:21:11,2307.0,b'{}'
1581606367504,2020-02-13 12:06:07,2306.0,b'{}'
1581605464251,2020-02-13 11:51:04,2305.0,b'{}'
1581604562954,2020-02-13 11:36:02,2304.0,b'{}'
1581603659012,2020-02-13 11:20:59,2303.0,b'{}'
1581602756116,2020-02-13 11:05:56,2302.0,b'{}'
1581601857144,2020-02-13 10:50:57,2301.0,b'{}'
1581600953259,2020-02-13 10:35:53,2300.0,b'{}'
1581600048099,2020-02-13 10:20:48,2299.0,b'{}'
1581599146849,2020-02-13 10:05:46,2298.0,b'{}'
1581598242929,2020-02-13 09:50:42,2297.0,b'{}'
1581597340967,2020-02-13 09:35:40,2296.0,b'{}'
1581596439033,2020-02-13 09:20:39,2295.0,b'{}'
1581595536778,2020-02-13 09:05:36,2294.0,b'{}'
1581594633865,2020-02-13 08:50:33,2293.0,b'{}'
1581593731922,2020-02-13 08:35:31,2292.0,b'{}'
1581592829908,2020-02-13 08:20:29,2291.0,b'{}'
1581591927151,2020-02-13 08:05:27,2290.0,b'{}'
1581591024892,2020-02-13 07:50:24,2289.0,b'{}'
1581590122097,2020-02-13 07:35:22,2288.0,b'{}'
1581589220427,2020-02-13 07:20:20,2287.0,b'{}'
1581588316436,2020-02-13 07:05:16,2286.0,b'{}'
1581587413982,2020-02-13 06:50:13,2285.0,b'{}'
1581586512340,2020-02-13 06:35:12,2284.0,b'{}'
1581585608928,2020-02-13 06:20:08,2283.0,b'{}'
1581584706686,2020-02-13 06:05:06,2282.0,b'{}'
1581584450207,2020-02-13 06:00:50,2281.0,b'{}'
1581583814153,2020-02-13 05:50:14,2280.0,b'{}'
1581582910901,2020-02-13 05:35:10,2279.0,b'{}'
1581582008099,2020-02-13 05:20:08,2278.0,b'{}'
1581581106700,2020-02-13 05:05:06,2277.0,b'{}'
1581580851006,2020-02-13 05:00:51,2276.0,b'{}'
1581580214963,2020-02-13 04:50:14,2275.0,b'{}'
1581579313709,2020-02-13 04:35:13,2274.0,b'{}'
1581578408894,2020-02-13 04:20:08,2273.0,b'{}'
1581577506114,2020-02-13 04:05:06,2272.0,b'{}'
1581577249319,2020-02-13 04:00:49,2271.0,b'{}'
1581576626353,2020-02-13 03:50:26,2270.0,b'{}'
1581575722811,2020-02-13 03:35:22,2269.0,b'{}'
1581574820874,2020-02-13 03:20:20,2268.0,b'{}'
1581573917856,2020-02-13 03:05:17,2267.0,b'{}'
1581573015179,2020-02-13 02:50:15,2266.0,b'{}'
1581572112892,2020-02-13 02:35:12,2265.0,b'{}'
1581571209804,2020-02-13 02:20:09,2264.0,b'{}'
1581570307492,2020-02-13 02:05:07,2263.0,b'{}'
1581570051319,2020-02-13 02:00:51,2262.0,b'{}'
1581569445923,2020-02-13 01:50:45,2261.0,b'{}'
1581568543909,2020-02-13 01:35:43,2260.0,b'{}'
1581567641869,2020-02-13 01:20:41,2259.0,b'{}'
1581566740854,2020-02-13 01:05:40,2258.0,b'{}'
1581565837976,2020-02-13 00:50:37,2257.0,b'{}'
1581564935765,2020-02-13 00:35:35,2256.0,b'{}'
1581564032752,2020-02-13 00:20:32,2255.0,b'{}'
1581563129781,2020-02-13 00:05:29,2254.0,b'{}'
1581562227095,2020-02-12 23:50:27,2253.0,b'{}'
1581561324883,2020-02-12 23:35:24,2252.0,b'{}'
1581560421972,2020-02-12 23:20:21,2251.0,b'{}'
1581559518879,2020-02-12 23:05:18,2250.0,b'{}'
1581558615708,2020-02-12 22:50:15,2249.0,b'{}'
1581557713895,2020-02-12 22:35:13,2248.0,b'{}'
1581556810864,2020-02-12 22:20:10,2247.0,b'{}'
1581555907914,2020-02-12 22:05:07,2246.0,b'{}'
1581555652362,2020-02-12 22:00:52,2245.0,b'{}'
1581555036880,2020-02-12 21:50:36,2243.0,b'{}'
1581553231157,2020-02-12 21:20:31,2242.0,b'{}'
1581552328889,2020-02-12 21:05:28,2241.0,b'{}'
1581551425780,2020-02-12 20:50:25,2239.0,b'{}'
1581549621201,2020-02-12 20:20:21,2237.0,b'{}'
1581547816341,2020-02-12 19:50:16,2235.0,b'{}'
1581546008725,2020-02-12 19:20:08,2234.0,b'{}'
1581545176164,2020-02-12 19:06:16,2234.0,b'{}'
1581545120671,2020-02-12 19:05:20,2233.0,b'{}'
1581544851042,2020-02-12 19:00:51,2232.0,b'{}'
1581544226491,2020-02-12 18:50:26,2231.0,b'{}'
1581543323524,2020-02-12 18:35:23,2230.0,b'{}'
1581542419606,2020-02-12 18:20:19,2228.0,b'{}'
1581540616508,2020-02-12 17:50:16,2227.0,b'{}'
1581539711649,2020-02-12 17:35:11,2226.0,b'{}'
1581538810186,2020-02-12 17:20:10,2225.0,b'{}'
1581537906988,2020-02-12 17:05:06,2224.0,b'{}'
1581537650563,2020-02-12 17:00:50,2223.0,b'{}'
1581537096552,2020-02-12 16:51:36,2222.0,b'{}'
1581536194674,2020-02-12 16:36:34,2221.0,b'{}'
1581535291607,2020-02-12 16:21:31,2220.0,b'{}'
1581534388566,2020-02-12 16:06:28,2219.0,b'{}'
1581533486579,2020-02-12 15:51:26,2218.0,b'{}'
1581532585052,2020-02-12 15:36:25,2217.0,b'{}'
1581531682297,2020-02-12 15:21:22,2216.0,b'{}'
1581530779494,2020-02-12 15:06:19,2215.0,b'{}'
1581529878350,2020-02-12 14:51:18,2214.0,b'{}'
1581528975396,2020-02-12 14:36:15,2213.0,b'{}'
1581528072654,2020-02-12 14:21:12,2212.0,b'{}'
1581527170550,2020-02-12 14:06:10,2211.0,b'{}'
1581526268424,2020-02-12 13:51:08,2210.0,b'{}'
1581525364498,2020-02-12 13:36:04,2209.0,b'{}'
1581524461727,2020-02-12 13:21:01,2208.0,b'{}'
1581523559567,2020-02-12 13:05:59,2207.0,b'{}'
1581522658326,2020-02-12 12:50:58,2206.0,b'{}'
1581521755340,2020-02-12 12:35:55,2205.0,b'{}'
1581520852665,2020-02-12 12:20:52,2203.0,b'{}'
1581519046755,2020-02-12 11:50:46,2202.0,b'{}'
1581518144590,2020-02-12 11:35:44,2201.0,b'{}'
1581517240368,2020-02-12 11:20:40,2200.0,b'{}'
1581516338295,2020-02-12 11:05:38,2199.0,b'{}'
1581515436668,2020-02-12 10:50:36,2198.0,b'{}'
1581514532385,2020-02-12 10:35:32,2197.0,b'{}'
1581513629494,2020-02-12 10:20:29,2196.0,b'{}'
1581512727411,2020-02-12 10:05:27,2195.0,b'{}'
1581511824309,2020-02-12 09:50:24,2194.0,b'{}'
1581510922430,2020-02-12 09:35:22,2193.0,b'{}'
1581510020327,2020-02-12 09:20:20,2192.0,b'{}'
1581509117656,2020-02-12 09:05:17,2191.0,b'{}'
1581508215162,2020-02-12 08:50:15,2190.0,b'{}'
1581507311272,2020-02-12 08:35:11,2189.0,b'{}'
1581506408333,2020-02-12 08:20:08,2188.0,b'{}'
1581505505682,2020-02-12 08:05:05,2187.0,b'{}'
1581505250994,2020-02-12 08:00:50,2186.0,b'{}'
1581504685485,2020-02-12 07:51:25,2185.0,b'{}'
1581503781267,2020-02-12 07:36:21,2184.0,b'{}'
1581502878358,2020-02-12 07:21:18,2183.0,b'{}'
1581501975405,2020-02-12 07:06:15,2182.0,b'{}'
1581501073219,2020-02-12 06:51:13,2181.0,b'{}'
1581500170189,2020-02-12 06:36:10,2180.0,b'{}'
1581499267456,2020-02-12 06:21:07,2179.0,b'{}'
1581498365290,2020-02-12 06:06:05,2178.0,b'{}'
1581497462269,2020-02-12 05:51:02,2177.0,b'{}'
1581496559245,2020-02-12 05:35:59,2176.0,b'{}'
1581495657234,2020-02-12 05:20:57,2175.0,b'{}'
1581494756289,2020-02-12 05:05:56,2174.0,b'{}'
1581493852264,2020-02-12 04:50:52,2173.0,b'{}'
1581492949177,2020-02-12 04:35:49,2172.0,b'{}'
1581492046236,2020-02-12 04:20:46,2171.0,b'{}'
1581491143206,2020-02-12 04:05:43,2170.0,b'{}'
1581490241266,2020-02-12 03:50:41,2169.0,b'{}'
1581489339398,2020-02-12 03:35:39,2168.0,b'{}'
1581488437148,2020-02-12 03:20:37,2167.0,b'{}'
1581487536123,2020-02-12 03:05:36,2166.0,b'{}'
1581486633269,2020-02-12 02:50:33,2165.0,b'{}'
1581485731095,2020-02-12 02:35:31,2164.0,b'{}'
1581484828320,2020-02-12 02:20:28,2163.0,b'{}'
1581483926147,2020-02-12 02:05:26,2162.0,b'{}'
1581483024318,2020-02-12 01:50:24,2161.0,b'{}'
1581482121406,2020-02-12 01:35:21,2160.0,b'{}'
1581481218554,2020-02-12 01:20:18,2159.0,b'{}'
1581480316344,2020-02-12 01:05:16,2158.0,b'{}'
1581479413236,2020-02-12 00:50:13,2157.0,b'{}'
1581478510918,2020-02-12 00:35:10,2156.0,b'{}'
1581477608139,2020-02-12 00:20:08,2155.0,b'{}'
1581476705837,2020-02-12 00:05:05,2154.0,b'{}'
1581476448381,2020-02-12 00:00:48,2153.0,b'{}'
1581475833962,2020-02-11 23:50:33,2152.0,b'{}'
1581474931279,2020-02-11 23:35:31,2151.0,b'{}'
1581474029874,2020-02-11 23:20:29,2150.0,b'{}'
1581473126993,2020-02-11 23:05:26,2149.0,b'{}'
1581472224057,2020-02-11 22:50:24,2148.0,b'{}'
1581471321093,2020-02-11 22:35:21,2147.0,b'{}'
1581470418177,2020-02-11 22:20:18,2146.0,b'{}'
1581469517004,2020-02-11 22:05:17,2145.0,b'{}'
1581468613967,2020-02-11 21:50:13,2144.0,b'{}'
1581467711204,2020-02-11 21:35:11,2143.0,b'{}'
1581466808971,2020-02-11 21:20:08,2142.0,b'{}'
1581465905860,2020-02-11 21:05:05,2141.0,b'{}'
1581465652922,2020-02-11 21:00:52,2140.0,b'{}'
1581465014993,2020-02-11 20:50:14,2139.0,b'{}'
1581464112130,2020-02-11 20:35:12,2138.0,b'{}'
1581463210128,2020-02-11 20:20:10,2137.0,b'{}'
1581462307472,2020-02-11 20:05:07,2136.0,b'{}'
1581462052909,2020-02-11 20:00:52,2135.0,b'{}'
1581461517546,2020-02-11 19:51:57,2134.0,b'{}'
1581460614922,2020-02-11 19:36:54,2132.0,b'{}'
1581458811583,2020-02-11 19:06:51,2131.0,b'{}'
1581457906005,2020-02-11 18:51:46,2130.0,b'{}'
1581457074103,2020-02-11 18:37:54,2130.0,b'{}'
1581457018300,2020-02-11 18:36:58,2129.0,b'{}'
1581456102715,2020-02-11 18:21:42,2128.0,b'{}'
1581455198819,2020-02-11 18:06:38,2127.0,b'{}'
1581454296890,2020-02-11 17:51:36,2126.0,b'{}'
1581453393189,2020-02-11 17:36:33,2125.0,b'{}'
1581452490910,2020-02-11 17:21:30,2124.0,b'{}'
1581451586973,2020-02-11 17:06:26,2123.0,b'{}'
1581450685768,2020-02-11 16:51:25,2122.0,b'{}'
1581449782249,2020-02-11 16:36:22,2121.0,b'{}'
1581448879266,2020-02-11 16:21:19,2120.0,b'{}'
1581447976908,2020-02-11 16:06:16,2119.0,b'{}'
1581447073970,2020-02-11 15:51:13,2118.0,b'{}'
1581446172627,2020-02-11 15:36:12,2117.0,b'{}'
1581445268964,2020-02-11 15:21:08,2116.0,b'{}'
1581444566216,2020-02-11 15:09:26,2116.0,b'{}'
1581444467515,2020-02-11 15:07:47,2115.0,b'{}'
1581443464262,2020-02-11 14:51:04,2114.0,b'{}'
1581442564234,2020-02-11 14:36:04,2113.0,b'{}'
1581441721918,2020-02-11 14:22:01,2112.0,b'{}'
1581440757863,2020-02-11 14:05:57,2111.0,b'{}'
1581439856610,2020-02-11 13:50:56,2110.0,b'{}'
1581438960207,2020-02-11 13:36:00,2109.0,b'{}'
1581438049636,2020-02-11 13:20:49,2108.0,b'{}'
1581437145871,2020-02-11 13:05:45,2107.0,b'{}'
1581436242799,2020-02-11 12:50:42,2106.0,b'{}'
1581435347052,2020-02-11 12:35:47,2104.0,b'{}'
1581433535986,2020-02-11 12:05:35,2103.0,b'{}'
1581432634171,2020-02-11 11:50:34,2102.0,b'{}'
1581431730782,2020-02-11 11:35:30,2101.0,b'{}'
1581430828806,2020-02-11 11:20:28,2100.0,b'{}'
1581429925663,2020-02-11 11:05:25,2099.0,b'{}'
1581429023717,2020-02-11 10:50:23,2098.0,b'{}'
1581428120928,2020-02-11 10:35:20,2097.0,b'{}'
1581427218015,2020-02-11 10:20:18,2096.0,b'{}'
1581426315796,2020-02-11 10:05:15,2095.0,b'{}'
1581425413771,2020-02-11 09:50:13,2094.0,b'{}'
1581424511709,2020-02-11 09:35:11,2093.0,b'{}'
1581423609708,2020-02-11 09:20:09,2092.0,b'{}'
1581422707503,2020-02-11 09:05:07,2091.0,b'{}'
1581422453133,2020-02-11 09:00:53,2090.0,b'{}'
1581421832785,2020-02-11 08:50:32,2089.0,b'{}'
1581420931505,2020-02-11 08:35:31,2088.0,b'{}'
1581420028624,2020-02-11 08:20:28,2087.0,b'{}'
1581419126651,2020-02-11 08:05:26,2086.0,b'{}'
1581418224058,2020-02-11 07:50:24,2085.0,b'{}'
1581417321122,2020-02-11 07:35:21,2084.0,b'{}'
1581416417688,2020-02-11 07:20:17,2083.0,b'{}'
1581415514686,2020-02-11 07:05:14,2082.0,b'{}'
1581414612622,2020-02-11 06:50:12,2081.0,b'{}'
1581413710723,2020-02-11 06:35:10,2080.0,b'{}'
1581412807681,2020-02-11 06:20:07,2079.0,b'{}'
1581411905347,2020-02-11 06:05:05,2078.0,b'{}'
1581411654732,2020-02-11 06:00:54,2077.0,b'{}'
1581411034858,2020-02-11 05:50:34,2076.0,b'{}'
1581410130917,2020-02-11 05:35:30,2075.0,b'{}'
1581409229517,2020-02-11 05:20:29,2074.0,b'{}'
1581408326651,2020-02-11 05:05:26,2073.0,b'{}'
1581407424030,2020-02-11 04:50:24,2072.0,b'{}'
1581406520832,2020-02-11 04:35:20,2071.0,b'{}'
1581405618669,2020-02-11 04:20:18,2070.0,b'{}'
1581404716605,2020-02-11 04:05:16,2069.0,b'{}'
1581403814572,2020-02-11 03:50:14,2068.0,b'{}'
1581402912411,2020-02-11 03:35:12,2067.0,b'{}'
1581402009503,2020-02-11 03:20:09,2066.0,b'{}'
1581401105895,2020-02-11 03:05:05,2065.0,b'{}'
1581400851290,2020-02-11 03:00:51,2064.0,b'{}'
1581400353875,2020-02-11 02:52:33,2063.0,b'{}'
1581399450519,2020-02-11 02:37:30,2062.0,b'{}'
1581398548544,2020-02-11 02:22:28,2061.0,b'{}'
1581397646471,2020-02-11 02:07:26,2060.0,b'{}'
1581396742702,2020-02-11 01:52:22,2059.0,b'{}'
1581395840453,2020-02-11 01:37:20,2058.0,b'{}'
1581394938613,2020-02-11 01:22:18,2057.0,b'{}'
1581394036415,2020-02-11 01:07:16,2056.0,b'{}'
1581393133589,2020-02-11 00:52:13,2055.0,b'{}'
1581392232439,2020-02-11 00:37:12,2054.0,b'{}'
1581391328561,2020-02-11 00:22:08,2053.0,b'{}'
1581390425709,2020-02-11 00:07:05,2052.0,b'{}'
1581389522644,2020-02-10 23:52:02,2051.0,b'{}'
1581388620088,2020-02-10 23:37:00,2050.0,b'{}'
1581387717493,2020-02-10 23:21:57,2049.0,b'{}'
1581386815293,2020-02-10 23:06:55,2048.0,b'{}'
1581385911482,2020-02-10 22:51:51,2047.0,b'{}'
1581385008628,2020-02-10 22:36:48,2046.0,b'{}'
1581384105598,2020-02-10 22:21:45,2045.0,b'{}'
1581383203311,2020-02-10 22:06:43,2044.0,b'{}'
1581382299577,2020-02-10 21:51:39,2043.0,b'{}'
1581381397483,2020-02-10 21:36:37,2041.0,b'{}'
1581379592710,2020-02-10 21:06:32,2040.0,b'{}'
1581378689491,2020-02-10 20:51:29,2037.0,b'{}'
1581375981379,2020-02-10 20:06:21,2035.0,b'{}'
1581374176473,2020-02-10 19:36:16,2034.0,b'{}'
1581373274331,2020-02-10 19:21:14,2033.0,b'{}'
1581372371388,2020-02-10 19:06:11,2032.0,b'{}'
1581371469214,2020-02-10 18:51:09,2031.0,b'{}'
1581370565279,2020-02-10 18:36:05,2030.0,b'{}'
1581369663245,2020-02-10 18:21:03,2029.0,b'{}'
1581368830678,2020-02-10 18:07:10,2029.0,b'{}'
1581368773477,2020-02-10 18:06:13,2028.0,b'{}'
1581367856575,2020-02-10 17:50:56,2027.0,b'{}'
1581366953465,2020-02-10 17:35:53,2026.0,b'{}'
1581366051208,2020-02-10 17:20:51,2025.0,b'{}'
1581365149194,2020-02-10 17:05:49,2024.0,b'{}'
1581364247064,2020-02-10 16:50:47,2023.0,b'{}'
1581363346010,2020-02-10 16:35:46,2021.0,b'{}'
1581361539985,2020-02-10 16:05:39,2020.0,b'{}'
1581360636130,2020-02-10 15:50:36,2019.0,b'{}'
1581359732277,2020-02-10 15:35:32,2017.0,b'{}'
1581357927251,2020-02-10 15:05:27,2015.0,b'{}'
1581356123160,2020-02-10 14:35:23,2014.0,b'{}'
1581355220187,2020-02-10 14:20:20,2013.0,b'{}'
1581354317582,2020-02-10 14:05:17,2012.0,b'{}'
1581353414143,2020-02-10 13:50:14,2011.0,b'{}'
1581352512021,2020-02-10 13:35:12,2010.0,b'{}'
1581351609080,2020-02-10 13:20:09,2009.0,b'{}'
1581350706388,2020-02-10 13:05:06,2008.0,b'{}'
1581350526548,2020-02-10 13:02:06,2008.0,b'{}'
1581350499640,2020-02-10 13:01:39,2007.0,b'{}'
1581349893212,2020-02-10 12:51:33,2006.0,b'{}'
1581348989081,2020-02-10 12:36:29,2005.0,b'{}'
1581348087078,2020-02-10 12:21:27,2004.0,b'{}'
1581347185113,2020-02-10 12:06:25,2003.0,b'{}'
1581346282338,2020-02-10 11:51:22,2002.0,b'{}'
1581345379169,2020-02-10 11:36:19,2001.0,b'{}'
1581344477983,2020-02-10 11:21:17,2000.0,b'{}'
1581343575055,2020-02-10 11:06:15,1999.0,b'{}'
1581342672053,2020-02-10 10:51:12,1998.0,b'{}'
1581341769060,2020-02-10 10:36:09,1997.0,b'{}'
1581340866890,2020-02-10 10:21:06,1996.0,b'{}'
1581339963210,2020-02-10 10:06:03,1995.0,b'{}'
1581339061110,2020-02-10 09:51:01,1994.0,b'{}'
1581338159325,2020-02-10 09:35:59,1993.0,b'{}'
1581337257878,2020-02-10 09:20:57,1992.0,b'{}'
1581336354987,2020-02-10 09:05:54,1991.0,b'{}'
1581335453057,2020-02-10 08:50:53,1990.0,b'{}'
1581334551011,2020-02-10 08:35:51,1989.0,b'{}'
1581333649059,2020-02-10 08:20:49,1988.0,b'{}'
1581332745275,2020-02-10 08:05:45,1987.0,b'{}'
1581331842801,2020-02-10 07:50:42,1986.0,b'{}'
1581330940142,2020-02-10 07:35:40,1985.0,b'{}'
1581330038081,2020-02-10 07:20:38,1984.0,b'{}'
1581329135896,2020-02-10 07:05:35,1983.0,b'{}'
1581328234516,2020-02-10 06:50:34,1982.0,b'{}'
1581327330975,2020-02-10 06:35:30,1981.0,b'{}'
1581326429099,2020-02-10 06:20:29,1980.0,b'{}'
1581325525468,2020-02-10 06:05:25,1979.0,b'{}'
1581324622871,2020-02-10 05:50:22,1978.0,b'{}'
1581323720097,2020-02-10 05:35:20,1977.0,b'{}'
1581322817976,2020-02-10 05:20:17,1976.0,b'{}'
1581321916033,2020-02-10 05:05:16,1975.0,b'{}'
1581321014071,2020-02-10 04:50:14,1974.0,b'{}'
1581320111161,2020-02-10 04:35:11,1973.0,b'{}'
1581319208880,2020-02-10 04:20:08,1972.0,b'{}'
1581318306960,2020-02-10 04:05:06,1971.0,b'{}'
1581318053358,2020-02-10 04:00:53,1970.0,b'{}'
1581317421016,2020-02-10 03:50:21,1969.0,b'{}'
1581316517883,2020-02-10 03:35:17,1968.0,b'{}'
1581315615972,2020-02-10 03:20:15,1967.0,b'{}'
1581314714803,2020-02-10 03:05:14,1966.0,b'{}'
1581313810892,2020-02-10 02:50:10,1965.0,b'{}'
1581312908881,2020-02-10 02:35:08,1964.0,b'{}'
1581312006875,2020-02-10 02:20:06,1963.0,b'{}'
1581311104506,2020-02-10 02:05:04,1962.0,b'{}'
1581310852071,2020-02-10 02:00:52,1961.0,b'{}'
1581310213830,2020-02-10 01:50:13,1960.0,b'{}'
1581309311197,2020-02-10 01:35:11,1959.0,b'{}'
1581308408164,2020-02-10 01:20:08,1958.0,b'{}'
1581307505682,2020-02-10 01:05:05,1957.0,b'{}'
1581307252987,2020-02-10 01:00:52,1956.0,b'{}'
1581306616138,2020-02-10 00:50:16,1955.0,b'{}'
1581305713725,2020-02-10 00:35:13,1954.0,b'{}'
1581304811289,2020-02-10 00:20:11,1953.0,b'{}'
1581303907218,2020-02-10 00:05:07,1952.0,b'{}'
1581303655024,2020-02-10 00:00:55,1951.0,b'{}'
1581303102612,2020-02-09 23:51:42,1950.0,b'{}'
1581302197802,2020-02-09 23:36:37,1949.0,b'{}'
1581301295023,2020-02-09 23:21:35,1948.0,b'{}'
1581300392810,2020-02-09 23:06:32,1947.0,b'{}'
1581299491647,2020-02-09 22:51:31,1946.0,b'{}'
1581298589283,2020-02-09 22:36:29,1945.0,b'{}'
1581297685756,2020-02-09 22:21:25,1944.0,b'{}'
1581296782736,2020-02-09 22:06:22,1943.0,b'{}'
1581295880815,2020-02-09 21:51:20,1942.0,b'{}'
1581294978799,2020-02-09 21:36:18,1941.0,b'{}'
1581294077234,2020-02-09 21:21:17,1940.0,b'{}'
1581293172733,2020-02-09 21:06:12,1939.0,b'{}'
1581292269952,2020-02-09 20:51:09,1938.0,b'{}'
1581291367730,2020-02-09 20:36:07,1937.0,b'{}'
1581290464625,2020-02-09 20:21:04,1936.0,b'{}'
1581289562857,2020-02-09 20:06:02,1935.0,b'{}'
1581288659643,2020-02-09 19:50:59,1934.0,b'{}'
1581287756607,2020-02-09 19:35:56,1933.0,b'{}'
1581286853764,2020-02-09 19:20:53,1932.0,b'{}'
1581285952624,2020-02-09 19:05:52,1931.0,b'{}'
1581285049557,2020-02-09 18:50:49,1930.0,b'{}'
1581284145921,2020-02-09 18:35:45,1929.0,b'{}'
1581283243669,2020-02-09 18:20:43,1928.0,b'{}'
1581282342384,2020-02-09 18:05:42,1927.0,b'{}'
1581281440557,2020-02-09 17:50:40,1926.0,b'{}'
1581280536749,2020-02-09 17:35:36,1925.0,b'{}'
1581279633677,2020-02-09 17:20:33,1924.0,b'{}'
1581278732400,2020-02-09 17:05:32,1923.0,b'{}'
1581277827796,2020-02-09 16:50:27,1922.0,b'{}'
1581276924681,2020-02-09 16:35:24,1921.0,b'{}'
1581276022708,2020-02-09 16:20:22,1920.0,b'{}'
1581275119701,2020-02-09 16:05:19,1919.0,b'{}'
1581274217480,2020-02-09 15:50:17,1918.0,b'{}'
1581273315576,2020-02-09 15:35:15,1917.0,b'{}'
1581272413548,2020-02-09 15:20:13,1916.0,b'{}'
1581271509686,2020-02-09 15:05:09,1915.0,b'{}'
1581270606509,2020-02-09 14:50:06,1914.0,b'{}'
1581269704592,2020-02-09 14:35:04,1913.0,b'{}'
1581268804212,2020-02-09 14:20:04,1912.0,b'{}'
1581267900524,2020-02-09 14:05:00,1911.0,b'{}'
1581266997589,2020-02-09 13:49:57,1910.0,b'{}'
1581266094538,2020-02-09 13:34:54,1909.0,b'{}'
1581265192932,2020-02-09 13:19:52,1908.0,b'{}'
1581264289736,2020-02-09 13:04:49,1907.0,b'{}'
1581263386630,2020-02-09 12:49:46,1906.0,b'{}'
1581262483596,2020-02-09 12:34:43,1905.0,b'{}'
1581261581460,2020-02-09 12:19:41,1904.0,b'{}'
1581260679483,2020-02-09 12:04:39,1903.0,b'{}'
1581259776489,2020-02-09 11:49:36,1902.0,b'{}'
1581258873434,2020-02-09 11:34:33,1901.0,b'{}'
1581257971447,2020-02-09 11:19:31,1900.0,b'{}'
1581257068404,2020-02-09 11:04:28,1899.0,b'{}'
1581256165544,2020-02-09 10:49:25,1898.0,b'{}'
1581255263316,2020-02-09 10:34:23,1897.0,b'{}'
1581254360448,2020-02-09 10:19:20,1896.0,b'{}'
1581253458390,2020-02-09 10:04:18,1895.0,b'{}'
1581252555395,2020-02-09 09:49:15,1894.0,b'{}'
1581251652362,2020-02-09 09:34:12,1893.0,b'{}'
1581250750332,2020-02-09 09:19:10,1892.0,b'{}'
1581249847546,2020-02-09 09:04:07,1891.0,b'{}'
1581248945259,2020-02-09 08:49:05,1890.0,b'{}'
1581248041481,2020-02-09 08:34:01,1889.0,b'{}'
1581247138468,2020-02-09 08:18:58,1888.0,b'{}'
1581246236286,2020-02-09 08:03:56,1887.0,b'{}'
1581245333305,2020-02-09 07:48:53,1886.0,b'{}'
1581244431299,2020-02-09 07:33:51,1885.0,b'{}'
1581243528421,2020-02-09 07:18:48,1884.0,b'{}'
1581242626354,2020-02-09 07:03:46,1883.0,b'{}'
1581241724305,2020-02-09 06:48:44,1882.0,b'{}'
1581240821572,2020-02-09 06:33:41,1881.0,b'{}'
1581239919175,2020-02-09 06:18:39,1880.0,b'{}'
1581239017475,2020-02-09 06:03:37,1879.0,b'{}'
1581238114214,2020-02-09 05:48:34,1878.0,b'{}'
1581237211502,2020-02-09 05:33:31,1877.0,b'{}'
1581236309269,2020-02-09 05:18:29,1876.0,b'{}'
1581235406306,2020-02-09 05:03:26,1875.0,b'{}'
1581234503223,2020-02-09 04:48:23,1874.0,b'{}'
1581233601316,2020-02-09 04:33:21,1873.0,b'{}'
1581232699366,2020-02-09 04:18:19,1872.0,b'{}'
1581231796301,2020-02-09 04:03:16,1871.0,b'{}'
1581230893624,2020-02-09 03:48:13,1870.0,b'{}'
1581229990608,2020-02-09 03:33:10,1869.0,b'{}'
1581229087182,2020-02-09 03:18:07,1868.0,b'{}'
1581228184265,2020-02-09 03:03:04,1867.0,b'{}'
1581227281185,2020-02-09 02:48:01,1866.0,b'{}'
1581226379148,2020-02-09 02:32:59,1865.0,b'{}'
1581225476647,2020-02-09 02:17:56,1864.0,b'{}'
1581224574167,2020-02-09 02:02:54,1863.0,b'{}'
1581223671441,2020-02-09 01:47:51,1862.0,b'{}'
1581222768369,2020-02-09 01:32:48,1861.0,b'{}'
1581221865174,2020-02-09 01:17:45,1860.0,b'{}'
1581220962148,2020-02-09 01:02:42,1859.0,b'{}'
1581220060174,2020-02-09 00:47:40,1858.0,b'{}'
1581219157146,2020-02-09 00:32:37,1857.0,b'{}'
1581218253978,2020-02-09 00:17:33,1856.0,b'{}'
1581217350082,2020-02-09 00:02:30,1855.0,b'{}'
