Timestamp,Human readable date,Voltaje Batería,Context
1582410979124,2020-02-22 19:36:19,4.092134,b'{}'
1582410074880,2020-02-22 19:21:14,4.0951195,b'{}'
1582409174347,2020-02-22 19:06:14,4.084244,b'{}'
1582408269955,2020-02-22 18:51:09,4.088929,b'{}'
1582407367077,2020-02-22 18:36:07,4.0896096,b'{}'
1582406464048,2020-02-22 18:21:04,4.0941725,b'{}'
1582405561530,2020-02-22 18:06:01,4.0928392,b'{}'
1582404657753,2020-02-22 17:50:57,4.092069,b'{}'
1582403755537,2020-02-22 17:35:55,4.1006207,b'{}'
1582402852679,2020-02-22 17:20:52,4.091273,b'{}'
1582401950692,2020-02-22 17:05:50,4.090499,b'{}'
1582401048466,2020-02-22 16:50:48,4.0904284,b'{}'
1582400146515,2020-02-22 16:35:46,4.093913,b'{}'
1582399242576,2020-02-22 16:20:42,4.094236,b'{}'
1582398340510,2020-02-22 16:05:40,4.0887604,b'{}'
1582397439891,2020-02-22 15:50:39,4.094293,b'{}'
1582396535577,2020-02-22 15:35:35,4.0951166,b'{}'
1582395632648,2020-02-22 15:20:32,4.0963125,b'{}'
1582394730421,2020-02-22 15:05:30,4.0955915,b'{}'
1582393826443,2020-02-22 14:50:26,4.0851994,b'{}'
1582392924220,2020-02-22 14:35:24,4.0931754,b'{}'
1582392021446,2020-02-22 14:20:21,4.092103,b'{}'
1582391118563,2020-02-22 14:05:18,4.090123,b'{}'
1582390215749,2020-02-22 13:50:15,4.0920677,b'{}'
1582389314459,2020-02-22 13:35:14,4.0915985,b'{}'
1582388411726,2020-02-22 13:20:11,4.094474,b'{}'
1582387509694,2020-02-22 13:05:09,4.088765,b'{}'
1582387252092,2020-02-22 13:00:52,4.0534344,b'{}'
1582386671756,2020-02-22 12:51:11,4.0921173,b'{}'
1582385770375,2020-02-22 12:36:10,4.098507,b'{}'
1582383971141,2020-02-22 12:06:11,4.0902495,b'{}'
1582383068669,2020-02-22 11:51:08,4.0908136,b'{}'
1582382164461,2020-02-22 11:36:04,4.090602,b'{}'
1582381257477,2020-02-22 11:20:57,4.090469,b'{}'
1582380354586,2020-02-22 11:05:54,4.0947676,b'{}'
1582379451538,2020-02-22 10:50:51,4.092922,b'{}'
1582377647217,2020-02-22 10:20:47,4.0944376,b'{}'
1582376743401,2020-02-22 10:05:43,4.0915117,b'{}'
1582375841346,2020-02-22 09:50:41,4.092552,b'{}'
1582374939350,2020-02-22 09:35:39,4.0952597,b'{}'
1582374036344,2020-02-22 09:20:36,4.0933394,b'{}'
1582373133354,2020-02-22 09:05:33,4.087742,b'{}'
1582372231378,2020-02-22 08:50:31,4.0945673,b'{}'
1582371329269,2020-02-22 08:35:29,4.0941157,b'{}'
1582370427110,2020-02-22 08:20:27,4.0931253,b'{}'
1582369523397,2020-02-22 08:05:23,4.097915,b'{}'
1582368621484,2020-02-22 07:50:21,4.0923605,b'{}'
1582367719359,2020-02-22 07:35:19,4.093154,b'{}'
1582366816541,2020-02-22 07:20:16,4.0927877,b'{}'
1582365913370,2020-02-22 07:05:13,4.094631,b'{}'
1582365011291,2020-02-22 06:50:11,4.091591,b'{}'
1582364110267,2020-02-22 06:35:10,4.0924797,b'{}'
1582363207478,2020-02-22 06:20:07,4.0887933,b'{}'
1582362306238,2020-02-22 06:05:06,4.0869465,b'{}'
1582362051425,2020-02-22 06:00:51,4.0491176,b'{}'
1582361426307,2020-02-22 05:50:26,4.089527,b'{}'
1582360523750,2020-02-22 05:35:23,4.0948873,b'{}'
1582359621288,2020-02-22 05:20:21,4.0948305,b'{}'
1582358717654,2020-02-22 05:05:17,4.1067305,b'{}'
1582357815462,2020-02-22 04:50:15,4.09243,b'{}'
1582356913229,2020-02-22 04:35:13,4.0954933,b'{}'
1582356010317,2020-02-22 04:20:10,4.0933332,b'{}'
1582355107531,2020-02-22 04:05:07,4.088379,b'{}'
1582354853403,2020-02-22 04:00:53,4.0514092,b'{}'
1582354214291,2020-02-22 03:50:14,4.092261,b'{}'
1582353311355,2020-02-22 03:35:11,4.093634,b'{}'
1582352409186,2020-02-22 03:20:09,4.096944,b'{}'
1582351505933,2020-02-22 03:05:05,4.0870924,b'{}'
1582351250528,2020-02-22 03:00:50,4.051971,b'{}'
1582350685248,2020-02-22 02:51:25,4.0938387,b'{}'
1582349783111,2020-02-22 02:36:23,4.093679,b'{}'
1582348881172,2020-02-22 02:21:21,4.096428,b'{}'
1582347979947,2020-02-22 02:06:19,4.100814,b'{}'
1582347076160,2020-02-22 01:51:16,4.093403,b'{}'
1582346173307,2020-02-22 01:36:13,4.091979,b'{}'
1582345270182,2020-02-22 01:21:10,4.0931644,b'{}'
1582344367277,2020-02-22 01:06:07,4.0900974,b'{}'
1582343464182,2020-02-22 00:51:04,4.089565,b'{}'
1582342563026,2020-02-22 00:36:03,4.0917416,b'{}'
1582341659122,2020-02-22 00:20:59,4.0912924,b'{}'
1582340757023,2020-02-22 00:05:57,4.092963,b'{}'
1582339854121,2020-02-21 23:50:54,4.092314,b'{}'
1582338951976,2020-02-21 23:35:51,4.08354,b'{}'
1582338048935,2020-02-21 23:20:48,4.0919466,b'{}'
1582337147062,2020-02-21 23:05:47,4.0900927,b'{}'
1582336245172,2020-02-21 22:50:45,4.095311,b'{}'
1582335342794,2020-02-21 22:35:42,4.092883,b'{}'
1582334439028,2020-02-21 22:20:39,4.0967326,b'{}'
1582333537071,2020-02-21 22:05:37,4.0966487,b'{}'
1582332634446,2020-02-21 21:50:34,4.0906963,b'{}'
1582331732920,2020-02-21 21:35:32,4.095989,b'{}'
1582330829175,2020-02-21 21:20:29,4.090492,b'{}'
1582329929824,2020-02-21 21:05:29,4.091198,b'{}'
1582329024103,2020-02-21 20:50:24,4.0897007,b'{}'
1582328121097,2020-02-21 20:35:21,4.089841,b'{}'
1582327220800,2020-02-21 20:20:20,4.0908403,b'{}'
1582326316285,2020-02-21 20:05:16,4.089713,b'{}'
1582325412034,2020-02-21 19:50:12,4.098756,b'{}'
1582324511226,2020-02-21 19:35:11,4.089493,b'{}'
1582323607839,2020-02-21 19:20:07,4.0926847,b'{}'
1582322705332,2020-02-21 19:05:05,4.0608883,b'{}'
1582322447839,2020-02-21 19:00:47,4.0554743,b'{}'
1582321879869,2020-02-21 18:51:19,4.092983,b'{}'
1582320975812,2020-02-21 18:36:15,4.0917816,b'{}'
1582320073825,2020-02-21 18:21:13,4.098922,b'{}'
1582319172796,2020-02-21 18:06:12,4.0954256,b'{}'
1582318268027,2020-02-21 17:51:08,4.0938416,b'{}'
1582317366696,2020-02-21 17:36:06,4.092825,b'{}'
1582316463671,2020-02-21 17:21:03,4.096241,b'{}'
1582315561800,2020-02-21 17:06:01,4.090969,b'{}'
1582313753930,2020-02-21 16:35:53,4.091796,b'{}'
1582312851818,2020-02-21 16:20:51,4.0958223,b'{}'
1582311950170,2020-02-21 16:05:50,4.090413,b'{}'
1582311046948,2020-02-21 15:50:46,4.0907617,b'{}'
1582310145693,2020-02-21 15:35:45,4.0921392,b'{}'
1582309243103,2020-02-21 15:20:43,4.0950356,b'{}'
1582308339144,2020-02-21 15:05:39,4.0925617,b'{}'
1582307437117,2020-02-21 14:50:37,4.0926094,b'{}'
1582306534573,2020-02-21 14:35:34,4.091616,b'{}'
1582305630876,2020-02-21 14:20:30,4.096718,b'{}'
1582304729539,2020-02-21 14:05:29,4.0969715,b'{}'
1582303826746,2020-02-21 13:50:26,4.0938983,b'{}'
1582302922725,2020-02-21 13:35:22,4.0957766,b'{}'
1582302020666,2020-02-21 13:20:20,4.0905895,b'{}'
1582301117906,2020-02-21 13:05:17,4.0944824,b'{}'
1582300215682,2020-02-21 12:50:15,4.0923285,b'{}'
1582299311655,2020-02-21 12:35:11,4.0896316,b'{}'
1582298408676,2020-02-21 12:20:08,4.0932837,b'{}'
1582297510795,2020-02-21 12:05:10,4.039296,b'{}'
1582297257560,2020-02-21 12:00:57,4.0530467,b'{}'
1582295742670,2020-02-21 11:35:42,4.0975065,b'{}'
1582294839733,2020-02-21 11:20:39,4.0920134,b'{}'
1582293939135,2020-02-21 11:05:39,4.0916386,b'{}'
1582293033702,2020-02-21 10:50:33,4.096471,b'{}'
1582292131787,2020-02-21 10:35:31,4.088195,b'{}'
1582291228966,2020-02-21 10:20:28,4.0932884,b'{}'
1582290396656,2020-02-21 10:06:36,4.097765,b'{}'
1582289424582,2020-02-21 09:50:24,4.0921936,b'{}'
1582288522833,2020-02-21 09:35:22,4.0954447,b'{}'
1582287620427,2020-02-21 09:20:20,4.09553,b'{}'
1582286716695,2020-02-21 09:05:16,4.0961742,b'{}'
1582285813739,2020-02-21 08:50:13,4.0936985,b'{}'
1582284911679,2020-02-21 08:35:11,4.088539,b'{}'
1582284008736,2020-02-21 08:20:08,4.0948486,b'{}'
1582283105845,2020-02-21 08:05:05,4.0884695,b'{}'
1582282850950,2020-02-21 08:00:50,4.0424137,b'{}'
1582282214763,2020-02-21 07:50:14,4.101021,b'{}'
1582281311711,2020-02-21 07:35:11,4.0904894,b'{}'
1582280408569,2020-02-21 07:20:08,4.09371,b'{}'
1582279506341,2020-02-21 07:05:06,4.09026,b'{}'
1582279254387,2020-02-21 07:00:54,4.050295,b'{}'
1582278633622,2020-02-21 06:50:33,4.0891247,b'{}'
1582277730734,2020-02-21 06:35:30,4.0911307,b'{}'
1582276828439,2020-02-21 06:20:28,4.094364,b'{}'
1582275925515,2020-02-21 06:05:25,4.091956,b'{}'
1582275023583,2020-02-21 05:50:23,4.093555,b'{}'
1582274122402,2020-02-21 05:35:22,4.0941963,b'{}'
1582273219472,2020-02-21 05:20:19,4.089782,b'{}'
1582272316537,2020-02-21 05:05:16,4.096348,b'{}'
1582271415940,2020-02-21 04:50:15,4.0904927,b'{}'
1582270513423,2020-02-21 04:35:13,4.0918984,b'{}'
1582269609764,2020-02-21 04:20:09,4.0942144,b'{}'
1582268707531,2020-02-21 04:05:07,4.0818205,b'{}'
1582268449579,2020-02-21 04:00:49,4.0553255,b'{}'
1582267857092,2020-02-21 03:50:57,4.091127,b'{}'
1582266955289,2020-02-21 03:35:55,4.096703,b'{}'
1582266052032,2020-02-21 03:20:52,4.0932035,b'{}'
1582265148580,2020-02-21 03:05:48,4.0981693,b'{}'
1582264245582,2020-02-21 02:50:45,4.0907373,b'{}'
1582263342384,2020-02-21 02:35:42,4.0958266,b'{}'
1582262440373,2020-02-21 02:20:40,4.0912313,b'{}'
1582261538464,2020-02-21 02:05:38,4.095454,b'{}'
1582260635526,2020-02-21 01:50:35,4.0901685,b'{}'
1582259733329,2020-02-21 01:35:33,4.0925093,b'{}'
1582258831134,2020-02-21 01:20:31,4.0906124,b'{}'
1582257927351,2020-02-21 01:05:27,4.0939875,b'{}'
1582257024347,2020-02-21 00:50:24,4.091134,b'{}'
1582256122373,2020-02-21 00:35:22,4.0918884,b'{}'
1582255219856,2020-02-21 00:20:19,4.0914927,b'{}'
1582254317184,2020-02-21 00:05:17,4.090536,b'{}'
1582253414355,2020-02-20 23:50:14,4.091797,b'{}'
1582252510609,2020-02-20 23:35:10,4.0920486,b'{}'
1582251607446,2020-02-20 23:20:07,4.0908995,b'{}'
1582250704598,2020-02-20 23:05:04,4.042803,b'{}'
1582250450494,2020-02-20 23:00:50,4.0468082,b'{}'
1582249888428,2020-02-20 22:51:28,4.088221,b'{}'
1582248986398,2020-02-20 22:36:26,4.089835,b'{}'
1582248084434,2020-02-20 22:21:24,4.0938063,b'{}'
1582247182297,2020-02-20 22:06:22,4.0890427,b'{}'
1582246280305,2020-02-20 21:51:20,4.092165,b'{}'
1582245378453,2020-02-20 21:36:18,4.0950923,b'{}'
1582244478416,2020-02-20 21:21:18,4.094987,b'{}'
1582242672275,2020-02-20 20:51:12,4.092578,b'{}'
1582241769278,2020-02-20 20:36:09,4.0939674,b'{}'
1582240866316,2020-02-20 20:21:06,4.0955935,b'{}'
1582239963593,2020-02-20 20:06:03,4.0983543,b'{}'
1582239061317,2020-02-20 19:51:01,4.093856,b'{}'
1582238160116,2020-02-20 19:36:00,4.0914,b'{}'
1582237256827,2020-02-20 19:20:56,4.0892105,b'{}'
1582236354933,2020-02-20 19:05:54,4.093256,b'{}'
1582235452370,2020-02-20 18:50:52,4.0988455,b'{}'
1582234550205,2020-02-20 18:35:50,4.0906954,b'{}'
1582233647169,2020-02-20 18:20:47,4.090067,b'{}'
1582232744188,2020-02-20 18:05:44,4.0922775,b'{}'
1582231841443,2020-02-20 17:50:41,4.0966396,b'{}'
1582230938153,2020-02-20 17:35:38,4.096939,b'{}'
1582230037054,2020-02-20 17:20:37,4.096718,b'{}'
1582229134010,2020-02-20 17:05:34,4.0918846,b'{}'
1582228231126,2020-02-20 16:50:31,4.093075,b'{}'
1582227329166,2020-02-20 16:35:29,4.0932884,b'{}'
1582226426275,2020-02-20 16:20:26,4.088112,b'{}'
1582225523051,2020-02-20 16:05:23,4.092349,b'{}'
1582224620196,2020-02-20 15:50:20,4.089645,b'{}'
1582223719788,2020-02-20 15:35:19,4.0887794,b'{}'
1582222815234,2020-02-20 15:20:15,4.096706,b'{}'
1582221913288,2020-02-20 15:05:13,4.097295,b'{}'
1582221011554,2020-02-20 14:50:11,4.089647,b'{}'
1582220108827,2020-02-20 14:35:08,4.0932007,b'{}'
1582219206211,2020-02-20 14:20:06,4.0914736,b'{}'
1582218304986,2020-02-20 14:05:04,4.0906763,b'{}'
1582218049053,2020-02-20 14:00:49,4.0607014,b'{}'
1582217432901,2020-02-20 13:50:32,4.091646,b'{}'
1582216529093,2020-02-20 13:35:29,4.0960426,b'{}'
1582215626184,2020-02-20 13:20:26,4.0912557,b'{}'
1582214724027,2020-02-20 13:05:24,4.0890684,b'{}'
1582213821939,2020-02-20 12:50:21,4.090459,b'{}'
1582212917953,2020-02-20 12:35:17,4.095665,b'{}'
1582212015971,2020-02-20 12:20:15,4.0952883,b'{}'
1582211112991,2020-02-20 12:05:12,4.0923176,b'{}'
1582210211049,2020-02-20 11:50:11,4.092161,b'{}'
1582209308991,2020-02-20 11:35:08,4.093771,b'{}'
1582208407066,2020-02-20 11:20:07,4.0945807,b'{}'
1582207504434,2020-02-20 11:05:04,4.09097,b'{}'
1582207250515,2020-02-20 11:00:50,4.0542974,b'{}'
1582206632000,2020-02-20 10:50:32,4.0989094,b'{}'
1582205730782,2020-02-20 10:35:30,4.095608,b'{}'
1582204826877,2020-02-20 10:20:26,4.092707,b'{}'
1582203925404,2020-02-20 10:05:25,4.094767,b'{}'
1582203023042,2020-02-20 09:50:23,4.0959682,b'{}'
1582202119911,2020-02-20 09:35:19,4.0928516,b'{}'
1582201216914,2020-02-20 09:20:16,4.0947466,b'{}'
1582200314905,2020-02-20 09:05:14,4.090152,b'{}'
1582199411954,2020-02-20 08:50:11,4.09081,b'{}'
1582198509834,2020-02-20 08:35:09,4.0906487,b'{}'
1582197607902,2020-02-20 08:20:07,4.1036186,b'{}'
1582196705643,2020-02-20 08:05:05,4.0883446,b'{}'
1582196451192,2020-02-20 08:00:51,4.0516086,b'{}'
1582195885888,2020-02-20 07:51:25,4.096122,b'{}'
1582194983879,2020-02-20 07:36:23,4.0889707,b'{}'
1582194081256,2020-02-20 07:21:21,4.093284,b'{}'
1582193178699,2020-02-20 07:06:18,4.0931497,b'{}'
1582192274942,2020-02-20 06:51:14,4.0895243,b'{}'
1582191371798,2020-02-20 06:36:11,4.0891905,b'{}'
1582190470068,2020-02-20 06:21:10,4.089038,b'{}'
1582189566878,2020-02-20 06:06:06,4.091592,b'{}'
1582188664168,2020-02-20 05:51:04,4.0924616,b'{}'
1582187760956,2020-02-20 05:36:00,4.093838,b'{}'
1582186859665,2020-02-20 05:20:59,4.09438,b'{}'
1582185956798,2020-02-20 05:05:56,4.0891414,b'{}'
1582185055592,2020-02-20 04:50:55,4.087858,b'{}'
1582184150817,2020-02-20 04:35:50,4.093125,b'{}'
1582183249647,2020-02-20 04:20:49,4.0927725,b'{}'
1582182345858,2020-02-20 04:05:45,4.0987806,b'{}'
1582181443721,2020-02-20 03:50:43,4.0903997,b'{}'
1582180540943,2020-02-20 03:35:40,4.0894995,b'{}'
1582179639559,2020-02-20 03:20:39,4.0924444,b'{}'
1582178736757,2020-02-20 03:05:36,4.0894895,b'{}'
1582177834798,2020-02-20 02:50:34,4.092369,b'{}'
1582176932709,2020-02-20 02:35:32,4.0894375,b'{}'
1582176029833,2020-02-20 02:20:29,4.092744,b'{}'
1582175127853,2020-02-20 02:05:27,4.094695,b'{}'
1582174224811,2020-02-20 01:50:24,4.0942144,b'{}'
1582173321761,2020-02-20 01:35:21,4.0933285,b'{}'
1582172419800,2020-02-20 01:20:19,4.092526,b'{}'
1582171516772,2020-02-20 01:05:16,4.092212,b'{}'
1582170615617,2020-02-20 00:50:15,4.0896034,b'{}'
1582169712669,2020-02-20 00:35:12,4.0966444,b'{}'
1582168809742,2020-02-20 00:20:09,4.0916057,b'{}'
1582167907425,2020-02-20 00:05:07,4.0901012,b'{}'
1582167649690,2020-02-20 00:00:49,4.0502596,b'{}'
1582167116704,2020-02-19 23:51:56,4.09373,b'{}'
1582166213837,2020-02-19 23:36:53,4.0917645,b'{}'
1582165311893,2020-02-19 23:21:51,4.0928583,b'{}'
1582164409646,2020-02-19 23:06:49,4.0881753,b'{}'
1582163506719,2020-02-19 22:51:46,4.0928116,b'{}'
1582162604703,2020-02-19 22:36:44,4.0930524,b'{}'
1582161700671,2020-02-19 22:21:40,4.0918756,b'{}'
1582160798575,2020-02-19 22:06:38,4.092149,b'{}'
1582159896641,2020-02-19 21:51:36,4.0941057,b'{}'
1582158994741,2020-02-19 21:36:34,4.095005,b'{}'
1582158091582,2020-02-19 21:21:31,4.09324,b'{}'
1582157190323,2020-02-19 21:06:30,4.093226,b'{}'
1582156286705,2020-02-19 20:51:26,4.0920486,b'{}'
1582155383455,2020-02-19 20:36:23,4.0866327,b'{}'
1582154481751,2020-02-19 20:21:21,4.0911145,b'{}'
1582153580312,2020-02-19 20:06:20,4.095276,b'{}'
1582152676620,2020-02-19 19:51:16,4.09534,b'{}'
1582151773667,2020-02-19 19:36:13,4.0914617,b'{}'
1582150872371,2020-02-19 19:21:12,4.0925903,b'{}'
1582149968780,2020-02-19 19:06:08,4.095769,b'{}'
1582149064612,2020-02-19 18:51:04,4.097309,b'{}'
1582148161460,2020-02-19 18:36:01,4.0874405,b'{}'
1582147258642,2020-02-19 18:20:58,4.095577,b'{}'
1582146355737,2020-02-19 18:05:55,4.0910144,b'{}'
1582145655550,2020-02-19 17:54:15,4.0976195,b'{}'
1582144550663,2020-02-19 17:35:50,4.0951223,b'{}'
1582143649199,2020-02-19 17:20:49,4.094142,b'{}'
1582142746423,2020-02-19 17:05:46,4.091727,b'{}'
1582141842523,2020-02-19 16:50:42,4.093739,b'{}'
1582140941143,2020-02-19 16:35:41,4.09692,b'{}'
1582140037551,2020-02-19 16:20:37,4.0933714,b'{}'
1582138232379,2020-02-19 15:50:32,4.0931253,b'{}'
1582137331591,2020-02-19 15:35:31,4.093663,b'{}'
1582136427518,2020-02-19 15:20:27,4.0925875,b'{}'
1582135526451,2020-02-19 15:05:26,4.096652,b'{}'
1582134623483,2020-02-19 14:50:23,4.0934587,b'{}'
1582133722241,2020-02-19 14:35:22,4.0949087,b'{}'
1582132818417,2020-02-19 14:20:18,4.088134,b'{}'
1582131915573,2020-02-19 14:05:15,4.093484,b'{}'
1582131014293,2020-02-19 13:50:14,4.0913415,b'{}'
1582130110430,2020-02-19 13:35:10,4.096414,b'{}'
1582129207582,2020-02-19 13:20:07,4.093746,b'{}'
1582128304862,2020-02-19 13:05:04,4.087229,b'{}'
1582128049877,2020-02-19 13:00:49,4.052561,b'{}'
1582127414516,2020-02-19 12:50:14,4.0950403,b'{}'
1582126511323,2020-02-19 12:35:11,4.096568,b'{}'
1582125609608,2020-02-19 12:20:09,4.0921397,b'{}'
1582124706782,2020-02-19 12:05:06,4.0770063,b'{}'
1582124478694,2020-02-19 12:01:18,4.04672,b'{}'
1582123868341,2020-02-19 11:51:08,4.095752,b'{}'
1582122966233,2020-02-19 11:36:06,4.092737,b'{}'
1582122062303,2020-02-19 11:21:02,4.0957294,b'{}'
1582121160320,2020-02-19 11:06:00,4.0925903,b'{}'
1582120256303,2020-02-19 10:50:56,4.091079,b'{}'
1582119354296,2020-02-19 10:35:54,4.093257,b'{}'
1582118452249,2020-02-19 10:20:52,4.089794,b'{}'
1582117548372,2020-02-19 10:05:48,4.0928516,b'{}'
1582116646611,2020-02-19 09:50:46,4.09761,b'{}'
1582115742529,2020-02-19 09:35:42,4.091613,b'{}'
1582114840276,2020-02-19 09:20:40,4.095978,b'{}'
1582113938226,2020-02-19 09:05:38,4.0916386,b'{}'
1582113036294,2020-02-19 08:50:36,4.092229,b'{}'
1582112135102,2020-02-19 08:35:35,4.095417,b'{}'
1582111232179,2020-02-19 08:20:32,4.0941668,b'{}'
1582110329168,2020-02-19 08:05:29,4.0944104,b'{}'
1582109427188,2020-02-19 07:50:27,4.089635,b'{}'
1582108524378,2020-02-19 07:35:24,4.091666,b'{}'
1582107621379,2020-02-19 07:20:21,4.093203,b'{}'
1582106718120,2020-02-19 07:05:18,4.092348,b'{}'
1582105816338,2020-02-19 06:50:16,4.093428,b'{}'
1582104913262,2020-02-19 06:35:13,4.0935535,b'{}'
1582104010216,2020-02-19 06:20:10,4.0932455,b'{}'
1582103107335,2020-02-19 06:05:07,4.0874157,b'{}'
1582102851665,2020-02-19 06:00:51,4.055096,b'{}'
1582102215256,2020-02-19 05:50:15,4.0905123,b'{}'
1582101312323,2020-02-19 05:35:12,4.094552,b'{}'
1582100410230,2020-02-19 05:20:10,4.0933394,b'{}'
1582099507291,2020-02-19 05:05:07,4.087046,b'{}'
1582099251795,2020-02-19 05:00:51,4.0527973,b'{}'
1582098651488,2020-02-19 04:50:51,4.0925984,b'{}'
1582097748156,2020-02-19 04:35:48,4.093702,b'{}'
1582096845324,2020-02-19 04:20:45,4.091574,b'{}'
1582095942364,2020-02-19 04:05:42,4.091728,b'{}'
1582095040031,2020-02-19 03:50:40,4.0937996,b'{}'
1582094138042,2020-02-19 03:35:38,4.092134,b'{}'
1582093236300,2020-02-19 03:20:36,4.0896835,b'{}'
1582092333235,2020-02-19 03:05:33,4.0949364,b'{}'
1582091431144,2020-02-19 02:50:31,4.093242,b'{}'
1582090529003,2020-02-19 02:35:29,4.0878906,b'{}'
1582089626034,2020-02-19 02:20:26,4.0987196,b'{}'
1582088724106,2020-02-19 02:05:24,4.0924954,b'{}'
1582087822059,2020-02-19 01:50:22,4.088258,b'{}'
1582086920144,2020-02-19 01:35:20,4.092664,b'{}'
1582086018030,2020-02-19 01:20:18,4.0965405,b'{}'
1582085117064,2020-02-19 01:05:17,4.0923243,b'{}'
1582084214059,2020-02-19 00:50:14,4.0953417,b'{}'
1582083312055,2020-02-19 00:35:12,4.090747,b'{}'
1582082409066,2020-02-19 00:20:09,4.0926046,b'{}'
1582081506377,2020-02-19 00:05:06,4.085284,b'{}'
1582081255380,2020-02-19 00:00:55,4.050597,b'{}'
1582080615247,2020-02-18 23:50:15,4.0942855,b'{}'
1582079712198,2020-02-18 23:35:12,4.092202,b'{}'
1582078810220,2020-02-18 23:20:10,4.093089,b'{}'
1582077907597,2020-02-18 23:05:07,4.090183,b'{}'
1582077652645,2020-02-18 23:00:52,4.0561132,b'{}'
1582077014011,2020-02-18 22:50:14,4.0951014,b'{}'
1582076112037,2020-02-18 22:35:12,4.0927424,b'{}'
1582075209884,2020-02-18 22:20:09,4.0923533,b'{}'
1582074307322,2020-02-18 22:05:07,4.088352,b'{}'
1582074053079,2020-02-18 22:00:53,4.0451245,b'{}'
1582073413120,2020-02-18 21:50:13,4.092602,b'{}'
1582072511110,2020-02-18 21:35:11,4.0940056,b'{}'
1582071608001,2020-02-18 21:20:08,4.0937114,b'{}'
1582070705912,2020-02-18 21:05:05,4.0917387,b'{}'
1582070451812,2020-02-18 21:00:51,4.0508337,b'{}'
1582069981973,2020-02-18 20:53:01,4.0901446,b'{}'
1582069079850,2020-02-18 20:37:59,4.091286,b'{}'
1582068178762,2020-02-18 20:22:58,4.0807943,b'{}'
1582067276698,2020-02-18 20:07:56,4.091888,b'{}'
1582066372933,2020-02-18 19:52:52,4.0892773,b'{}'
1582065470928,2020-02-18 19:37:50,4.092087,b'{}'
1582064568824,2020-02-18 19:22:48,4.0935965,b'{}'
1582063666715,2020-02-18 19:07:46,4.094672,b'{}'
1582062764654,2020-02-18 18:52:44,4.0935793,b'{}'
1582061861014,2020-02-18 18:37:41,4.0909567,b'{}'
1582060957922,2020-02-18 18:22:37,4.0954976,b'{}'
1582060055988,2020-02-18 18:07:35,4.0933633,b'{}'
1582059152011,2020-02-18 17:52:32,4.097596,b'{}'
1582058249796,2020-02-18 17:37:29,4.093152,b'{}'
1582057347083,2020-02-18 17:22:27,4.092659,b'{}'
1582056443811,2020-02-18 17:07:23,4.0941706,b'{}'
1582055541916,2020-02-18 16:52:21,4.098545,b'{}'
1582054638847,2020-02-18 16:37:18,4.094454,b'{}'
1582053736792,2020-02-18 16:22:16,4.09365,b'{}'
1582052835486,2020-02-18 16:07:15,4.0971856,b'{}'
1582051931803,2020-02-18 15:52:11,4.0907974,b'{}'
1582051028759,2020-02-18 15:37:08,4.094235,b'{}'
1582050125360,2020-02-18 15:22:05,4.0878835,b'{}'
1582049221956,2020-02-18 15:07:01,4.0947533,b'{}'
1582048318919,2020-02-18 14:51:58,4.0936546,b'{}'
1582047416617,2020-02-18 14:36:56,4.0934486,b'{}'
1582046513780,2020-02-18 14:21:53,4.0917788,b'{}'
1582045611451,2020-02-18 14:06:51,4.087411,b'{}'
1582044707735,2020-02-18 13:51:47,4.083477,b'{}'
1582043804725,2020-02-18 13:36:44,4.090237,b'{}'
1582042902076,2020-02-18 13:21:42,4.091048,b'{}'
1582041998868,2020-02-18 13:06:38,4.097194,b'{}'
1582041096570,2020-02-18 12:51:36,4.096511,b'{}'
1582040193903,2020-02-18 12:36:33,4.0919313,b'{}'
1582039291717,2020-02-18 12:21:31,4.092469,b'{}'
1582038388838,2020-02-18 12:06:28,4.0944157,b'{}'
1582037485817,2020-02-18 11:51:25,4.092175,b'{}'
1582036582598,2020-02-18 11:36:22,4.095151,b'{}'
1582035679601,2020-02-18 11:21:19,4.0917234,b'{}'
1582034777809,2020-02-18 11:06:17,4.094692,b'{}'
1582033875644,2020-02-18 10:51:15,4.09163,b'{}'
1582032972697,2020-02-18 10:36:12,4.09182,b'{}'
1582032069693,2020-02-18 10:21:09,4.0966187,b'{}'
1582031167424,2020-02-18 10:06:07,4.0970917,b'{}'
1582030263620,2020-02-18 09:51:03,4.0922704,b'{}'
1582029360741,2020-02-18 09:36:00,4.093229,b'{}'
1582028457755,2020-02-18 09:20:57,4.0898566,b'{}'
1582027556383,2020-02-18 09:05:56,4.091531,b'{}'
1582026653521,2020-02-18 08:50:53,4.090616,b'{}'
1582025752383,2020-02-18 08:35:52,4.090035,b'{}'
1582024848666,2020-02-18 08:20:48,4.090118,b'{}'
1582023945539,2020-02-18 08:05:45,4.0919743,b'{}'
1582023042520,2020-02-18 07:50:42,4.0905805,b'{}'
1582022139506,2020-02-18 07:35:39,4.0925245,b'{}'
1582021237509,2020-02-18 07:20:37,4.093286,b'{}'
1582020335419,2020-02-18 07:05:35,4.0879784,b'{}'
1582019433629,2020-02-18 06:50:33,4.0955696,b'{}'
1582018530458,2020-02-18 06:35:30,4.090479,b'{}'
1582017627462,2020-02-18 06:20:27,4.086671,b'{}'
1582016724572,2020-02-18 06:05:24,4.094027,b'{}'
1582015822389,2020-02-18 05:50:22,4.0917377,b'{}'
1582014921321,2020-02-18 05:35:21,4.096899,b'{}'
