[00:00:06] ac,0.0,bateria,4.049643
[00:00:06] ac,0.0,bateria,4.049643
[00:04:23] ac,223.0,bateria,4.089818
[00:04:23] ac,223.0,bateria,4.089818
[00:04:24] ac,223.0,bateria,4.089818
[00:19:28] ac,223.7,bateria,4.085925
[00:34:31] ac,224.3,bateria,4.083998
[00:49:34] ac,225.6,bateria,4.095264
[01:04:35] ac,225.1,bateria,4.095489
[01:19:39] ac,227.2,bateria,4.096701
[01:34:42] ac,227.6,bateria,4.083005
[01:49:45] ac,228.3,bateria,4.105719
[02:04:47] ac,228.2,bateria,4.089857
[02:19:49] ac,229.0,bateria,4.103689
[02:34:51] ac,228.6,bateria,4.088428
[02:49:54] ac,229.6,bateria,4.101456
[03:04:55] ac,229.6,bateria,4.090686
[03:19:58] ac,230.3,bateria,4.089232
[03:35:00] ac,230.1,bateria,4.090557
[03:50:01] ac,230.3,bateria,4.092134
[04:05:03] ac,230.4,bateria,4.088603
[04:20:07] ac,227.3,bateria,4.093511
[04:35:09] ac,227.6,bateria,4.08881
[04:50:12] ac,226.9,bateria,4.095117
[05:05:16] ac,227.6,bateria,4.091396
[05:20:18] ac,227.4,bateria,4.076498
[05:35:20] ac,227.3,bateria,4.105043
[05:50:23] ac,227.2,bateria,4.072083
[06:05:26] ac,227.3,bateria,4.091179
[06:20:28] ac,226.1,bateria,4.094259
[06:35:31] ac,225.1,bateria,4.090283
[06:50:34] ac,226.1,bateria,4.095441
[07:05:36] ac,226.4,bateria,4.089596
[07:20:39] ac,225.4,bateria,4.089125
[07:35:42] ac,226.3,bateria,4.0862
[07:50:45] ac,226.1,bateria,4.088589
[07:59:23] ac,0.0,bateria,4.091891
[07:59:23] ac,0.0,bateria,4.091891
[08:00:08] ac,0.0,bateria,4.054347
[08:00:08] ac,0.0,bateria,4.054347
[08:04:22] ac,225.6,bateria,4.080727
[08:04:23] ac,225.6,bateria,4.080727
[08:04:23] ac,225.6,bateria,4.080727
[08:19:28] ac,226.0,bateria,4.089731
[08:34:32] ac,225.2,bateria,4.102973
[08:49:35] ac,224.3,bateria,4.097081
[09:04:38] ac,223.9,bateria,4.096134
[09:19:40] ac,223.3,bateria,4.091224
[09:34:43] ac,223.9,bateria,4.085359
[09:49:45] ac,223.5,bateria,4.093646
[10:04:48] ac,223.8,bateria,4.090524
[10:19:50] ac,222.6,bateria,4.094584
[10:34:53] ac,222.9,bateria,4.085774
[10:49:56] ac,222.4,bateria,4.090957
[11:04:59] ac,224.6,bateria,4.096955
[11:20:01] ac,225.4,bateria,4.093642
[11:35:04] ac,225.1,bateria,4.09876
[11:50:07] ac,226.0,bateria,4.09179
[12:05:10] ac,223.6,bateria,4.090285
[12:20:13] ac,223.3,bateria,4.087109
[12:35:16] ac,222.9,bateria,4.08512
[12:50:18] ac,221.2,bateria,4.098291
[13:05:20] ac,219.2,bateria,4.093618
[13:20:22] ac,221.8,bateria,4.082991
[13:35:25] ac,222.4,bateria,4.095046
[13:50:27] ac,221.6,bateria,4.087832
[14:05:31] ac,224.6,bateria,4.078904
[14:20:33] ac,221.3,bateria,4.109
