[06:26:39] ac,228.7,bateria,4.084661
[06:26:39] ac,228.7,bateria,4.084661
[06:26:39] ac,228.7,bateria,4.084661
[06:41:38] ac,228.8,bateria,4.07398
[06:49:56] ac,228.4,bateria,4.092577
[06:49:56] ac,228.4,bateria,4.092577
[06:49:57] ac,228.6,bateria,4.087794
[07:04:55] ac,228.6,bateria,4.084959
[07:19:57] ac,228.8,bateria,4.093667
[07:34:59] ac,229.3,bateria,4.087223
[07:50:02] ac,230.0,bateria,4.094235
[08:05:05] ac,229.3,bateria,4.093153
[08:20:07] ac,227.6,bateria,4.09157
[08:35:09] ac,228.0,bateria,4.095054
[08:50:11] ac,228.0,bateria,4.079226
[09:05:13] ac,227.7,bateria,4.089455
[09:20:16] ac,226.3,bateria,4.110981
[09:35:18] ac,225.0,bateria,4.095384
[09:50:21] ac,222.6,bateria,4.097408
[10:05:23] ac,224.5,bateria,4.057671
[10:20:26] ac,223.7,bateria,4.106217
[10:35:28] ac,222.9,bateria,4.092175
[10:50:31] ac,221.5,bateria,4.092159
[11:05:34] ac,224.4,bateria,4.090813
[11:20:37] ac,221.1,bateria,4.09377
[11:35:39] ac,222.7,bateria,4.091954
[11:50:41] ac,222.1,bateria,4.088866
[12:05:44] ac,222.1,bateria,4.087828
[12:20:47] ac,220.5,bateria,4.095954
[12:35:49] ac,222.6,bateria,4.093108
[12:50:52] ac,224.9,bateria,4.094371
[13:05:54] ac,222.9,bateria,4.090838
[13:20:57] ac,222.7,bateria,4.090448
[13:35:59] ac,222.3,bateria,4.079834
[13:51:02] ac,222.1,bateria,4.1018
[14:06:05] ac,222.6,bateria,4.095087
[14:21:08] ac,222.7,bateria,4.094966
[14:36:10] ac,222.3,bateria,4.086066
[14:51:13] ac,222.7,bateria,4.096299
[15:06:16] ac,223.2,bateria,4.09328
[15:21:18] ac,223.4,bateria,4.10139
[15:36:20] ac,224.2,bateria,4.094408
[15:51:22] ac,224.4,bateria,4.093646
[16:06:24] ac,223.4,bateria,4.095365
[16:21:27] ac,223.9,bateria,4.082362
[16:36:29] ac,224.3,bateria,4.092206
[16:51:31] ac,224.4,bateria,4.097331
[17:06:34] ac,224.8,bateria,4.093596
[17:21:36] ac,225.0,bateria,4.093191
[17:36:38] ac,224.6,bateria,4.084799
[17:51:40] ac,222.4,bateria,4.090227
[18:06:43] ac,225.3,bateria,4.095171
[18:21:46] ac,225.3,bateria,4.087869
[18:36:49] ac,225.7,bateria,4.095318
[18:51:51] ac,224.9,bateria,4.091358
[19:06:54] ac,224.2,bateria,4.096572
[19:21:56] ac,226.2,bateria,4.084624
[19:36:58] ac,226.2,bateria,4.084692
[19:52:01] ac,224.0,bateria,4.089437
[20:07:04] ac,223.7,bateria,4.093607
[20:22:06] ac,225.7,bateria,4.077198
[20:37:09] ac,226.9,bateria,4.078272
[20:52:11] ac,222.4,bateria,4.095377
[21:07:14] ac,221.0,bateria,4.079393
[21:22:17] ac,222.0,bateria,4.09845
[21:37:19] ac,222.8,bateria,4.099512
[21:52:22] ac,223.2,bateria,4.093465
[22:07:24] ac,223.2,bateria,4.091268
[22:22:27] ac,220.1,bateria,4.089452
[22:37:30] ac,224.2,bateria,4.086156
[22:52:32] ac,225.6,bateria,4.091841
[23:07:34] ac,225.9,bateria,4.091713
[23:22:37] ac,225.6,bateria,4.089339
[23:37:40] ac,225.5,bateria,4.080985
[23:52:43] ac,226.4,bateria,4.091179
